category,url,title,media,thumbnail,date,content
정치_국회/정당,https://n.news.naver.com/mnews/article/001/0014770282,환노위 입법공청회,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770282.jpg?type=ofullfill220_150,2024-06-26 11:29:02,"(서울=연합뉴스) 김주성 기자 = 26일 오전 국회 환경노동위원회에서 열린 '노동조합 및 노동관계조정법 일부개정법률안'에 대한 입법공청회에서 진술인들이 위원들의 질의에 답하고 있다.     왼쪽부터 정기호 민주노총 법률원장, 김기우 한국노총 정책2본부 부본부장, 김상민 법무법인 태평양 변호사, 황용연 한국경영자총협회 노동정책본부장. 2024.6.26 utzza@yna.co.kr"
정치_국회/정당,https://n.news.naver.com/mnews/article/001/0014770281,환노위 입법공청회,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770281.jpg?type=ofullfill220_150,2024-06-26 11:28:55,"(서울=연합뉴스) 김주성 기자 = 26일 오전 국회 환경노동위원회에서 열린 '노동조합 및 노동관계조정법 일부개정법률안'에 대한 입법공청회에서 진술인들이 위원들의 질의에 답하고 있다.     왼쪽부터 정기호 민주노총 법률원장, 김기우 한국노총 정책2본부 부본부장, 김상민 법무법인 태평양 변호사, 황용연 한국경영자총협회 노동정책본부장. 2024.6.26 utzza@yna.co.kr"
정치_국회/정당,https://n.news.naver.com/mnews/article/001/0014770280,환노위 입법공청회,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770280.jpg?type=ofullfill220_150,2024-06-26 11:28:30,"(서울=연합뉴스) 김주성 기자 = 26일 오전 국회 환경노동위원회에서 열린 '노동조합 및 노동관계조정법 일부개정법률안'에 대한 입법공청회에서 진술인들이 위원들의 질의에 답하고 있다.     왼쪽부터 정기호 민주노총 법률원장, 김기우 한국노총 정책2본부 부본부장, 김상민 법무법인 태평양 변호사, 황용연 한국경영자총협회 노동정책본부장. 2024.6.26 utzza@yna.co.kr"
정치_국회/정당,https://n.news.naver.com/mnews/article/009/0005324973,"신장식 “한동훈, 말만 말고 채상병특검법 내라...이재명·조국 대선 野후보 결선투표 해야”",매일경제,https://mimgnews.pstatic.net/image/origin/009/2024/06/26/5324973.jpg?type=ofullfill220_150,2024-06-26 11:28:08,"“韓, 법무부 장관 당시 ‘국가배상법’ 먹튀 행위”



 국민의힘 당권주자인 한동훈 전 비상대책위원장이 26일 오전 서울 여의도 국회 의원회관에서 취재진의 질문에 답변하고 있다. [사진 출처 = 연합뉴스]신장식 조국혁신당 의원은 26일 국민의힘 전당대회에 출마하며 ‘채해병 특검(특별검사)법’을 추진하겠다는 한동훈 전 비상대책위원장을 향해 “자칫하면 전형적인 먹튀로 끝날 수 있다”며 “언급만 하지 말고 (법안을) 내라”라고 직격했다.신 의원은 이날 SBS 라디오 ‘김태현의 정치쇼’에서 “(한 전 위원장이) 언론의 주목받고 이번 여당 내 당대표선거에서 ‘결이 좀 달라요’라는 정치적 어필만 하고, 실제로는 ‘야당이 그냥 냈고 대통령은 거부권 했고 둘 다 나빠요’ 이렇게 얘기하는 전형적인 먹튀 정치행태가 될 수 있다”며 이같이 밝혔다.그는 “지금 장동혁 최고위원 후보 등등 해서 실제로 친한 후보들이 있지 않나”라며 “10명이면 (법안을) 발의할 수 있다. 발의하시고, 실제로 정치협상을 진행해서 본회의에서 정말 수정의결을 할 것인지 이런 부분들을 본격적으로 정치행위를 하고 설득하기 위한 진지한 노력을 하라”라고 강조했다.신 의원은 “한 전 위원장은 이전에도 먹튀행태를, 말만 하고 뭘 안 한 게 많다”며 “한 전 위원장이 법무부 장관 시절 홍정기 일병이라고 순직하신 분이 계신데, 그분 부모님들 만나서 눈물 흘리면서 ‘국가배상법 바꾸겠다’고 했는데 이 법 그냥 없어졌다. 임기만료 페기됐다”고 언급했다.이어 “당시 법제사법위원장이 (국민의힘 소속) 김도읍 위원장이었다”며 “위원장에게 ‘챙기세요’ 하면 이 법은 통과될 수 있었다. 전형적인 눈물까지 동원한 먹튀행태였다. 이 국가배상법 어떻게 하실 거냐고 묻고 싶다”고 덧붙였다.신 의원은 “조국혁신당은 만약에 채해병특검법에 (대통령) 거부권(재의요구권)이 행사된다면 수사대상과 수사방식이 훨씬 더 강화된 ‘윤석열 특검법’을 다시 재발의할 것”이라며 “이미 법안이 다 준비돼 있다”고 말했다.또 신 의원은 더불어민주당과의 관계에 대해 “윤석열 정권을 심판하고 검찰독재 정권을 조기종식 하는 데에서는 누구보다 강한 우군”이라며 “민주당 없이는 저희들이 낸 법안을 통과시킬 수 없어 연대의 손은 항상 강하게 붙잡고 있어야 된다”고 했다.그러면서도 “손이 없으면 안 된다. 우리도 손이 있어야 될 것 아닌가”라며 “강하게 잡으려면 이쪽도, 저쪽도, 민주당도 강한 손이 있어야 되지만 조국혁신당도 강하게 부여잡을 수 있는 손이 있어야 한다”고 덧붙였다.신 의원은 차기 대선에서 이재명 전 민주당 대표와 조국 대표가 야권 후보 경쟁 여부에 대해 “제도로 해결해야 될 필요가 있다”며 “결선투표제를 통해 누구나 본인의 이야기를 충분히하고, 복잡한 민주당과의 관계, 야당 내부에서의 관계를 제도적으로 해결하는, 모두가 윈윈하는 결선투표제”라고 강조했다.이어 “본격적으로 ‘연합정치 시즌2’로 이야기될 시기가 왔다”며 “민주당한테도 좋은 일이다. 확실한 정권교체를 할 수 있는 방안”이라고 주장했다."
정치_국회/정당,https://n.news.naver.com/mnews/article/001/0014770279,민주 8·18 전대준비위원장 이춘석·선관위원장 이개호,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770279.jpg?type=ofullfill220_150,2024-06-26 11:28:02,"발언하는 이춘석 당선인(전주=연합뉴스) 전북 익산시는 지난 23일 전북대 양오봉 총장 등 대학 관계자를 만나 전북대의 익산 캠퍼스 정원 축소 계획에 대해 유감의 뜻을 밝혔다고 25일 밝혔다.    전북대는 익산시의 항의에 공감하고 정원 축소 방침을 철회하기로 했다.     사진은 이날 회의에서 발언 중인 더불어민주당 이춘석(익산갑) 국회의원 당선인. 2024.4.25 [익산시 제공. 재판매 및 DB금지] jaya@yna.co.kr(서울=연합뉴스) 홍지인 계승현 기자 = 더불어민주당은 26일 8·18 전당대회준비위원장에 이춘석 의원, 중앙당 선거관리위원장에 이개호 의원을 각각 선임했다.    호남 4선인 두 사람은 당내에서 상대적으로 계파색이 엷다는 평가를 받고 있다.    한민수 대변인은 최고위 의결 후 기자들에게 두 사람의 인선 배경에 대해 ""전국당원대회를 준비하는 데 있어서 능력을 잘 발휘하고 공정한 선거 관리를 하는데 적임자라는 판단을 지도부에서 한 것으로 안다""고 말했다.    전준위 부위원장은 위성곤·이수진 의원이, 선관위 부위원장은 김정호·임오경 의원이 각각 맡는다.    한 대변인은 대표 후보가 이재명 전 대표 한 사람뿐일 경우 선출 방식에 변화를 줄 수 있느냐는 질문에 ""이는 아직 가정에 불과하다""며 ""이제 선관위와 전준위를 구성했으니 지켜 볼 필요가 있을 것""이라고 답했다.



이개호 대정부 질문(서울=연합뉴스) 이정훈 기자 = 더불어민주당 이개호 의원이 7일 오후 열린 국회 본회의에서 경제분야 대정부 질문을 하고 있다. 2023.2.7 uwg806@yna.co.kr geein@yna.co.kr"
정치_국회/정당,https://n.news.naver.com/mnews/article/001/0014770276,출입기자 간담회 발언하는 한덕수 총리,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770276.jpg?type=ofullfill220_150,2024-06-26 11:27:39,(서울=연합뉴스) 최재구 기자 = 한덕수 국무총리가 26일 서울 종로구 정부서울청사 별관에서 열린 출입기자 간담회에서 발언하고 있다.  2024.6.26 jjaeck9@yna.co.kr
정치_국회/정당,https://n.news.naver.com/mnews/article/003/0012629730,"민주 박홍근, '원구성 지연 방지법' 발의…""1당이 상임위 우선 선택""",뉴시스,https://mimgnews.pstatic.net/image/origin/003/2024/06/26/12629730.jpg?type=ofullfill220_150,2024-06-26 11:27:21,"'국회의장 후보 1당에서 선출' 관례도 국회법 명시""이젠 국회가 원 구성 협상 장애물 스스로 제거해야""



[서울=뉴시스] 조성봉 기자= 박홍근 더불어민주당 의원이 2월18일 오전 서울 여의독 국회 소통관에서 ‘녹색정의당, 민주당 주도 비례연합정당 불참 결정’과 관련해 입장 발표를 하고 있다. 2024.02.18. suncho21@newsis.com[서울=뉴시스]김경록 기자 = 박홍근 더불어민주당 의원(서울 중랑을, 4선)은 26일 '국회 원구성 지연 방지법'을 발의했다. 원내 1당이 의석 수 비율에 따라 상임위를 우선적으로 선택하게 해 원 구성 합의 불발로 개원이 지연되는 상황을 막자는 취지다.박 의원은 이날 오전 국회 소통관에서 기자회견을 열고 ""개원 후 3주 넘게 원 구성이 지연된 원인은 무엇보다 의장 선출과 상임위원장 배분의 기준을 명확하게 규정하지 않은 국회법 미비라고 볼 수 있다""며 ""이제는 한국 의회정치의 선진화를 위해 국회 정상화의 근본적 방안으로 원 구성 원칙을 제도화해야 할 때""라고 밝혔다.박 의원이 대표발의한 국회법 개정안은 상임위원장의 수를 의석 비율에 따라 각 교섭단체에 배분하고, 제1교섭단체부터 그 배분된 몫만큼의 상임위원장을 우선적으로 가져가도록 명시했다. 총선 결과에 따른 1당이 원하는 상임위를 우선 가져갈 수 있게 해 이번 22대 국회 원 구성 협상처럼 법사위·운영위·과방위 등 쟁점 상임위를 서로 가져가겠다며 불필요한 정쟁이 발생할 소지를 없애겠다는 것이다.상임위원장 선출 기한, 즉 원 구성 기한은 6월7일에서 6월12일로 늘리도록 규정했다. 늦어도 6월 둘째 주에는 일하는 국회의 모습을 국민들에게 보여주겠다는 취지다. 상임위원 명단 제출은 6월10일까지 이뤄지도록 했다.아울러 박 의원은 국회의장 후보를 1당에서 선출하는 관례도 국회법에 명시하도록 했다. 의장단 선출은 6월5일까지 이뤄지도록 규정했다.박 의원은 ""국회가 공백 사태를 빚으면 그 피해는 오롯이 국민에게 돌아간다""며 ""이제는 국회가 각자의 기득권을 버리고 원 구성 협상의 중대 장애물을 스스로 제거하여 일하는 국회를 바라는 민의에 답해야 한다""고 촉구했다."
정치_국회/정당,https://n.news.naver.com/mnews/article/018/0005773978,김미애 “6·25 유공자 유족도 유공자회 회원 포함돼야”,이데일리,https://mimgnews.pstatic.net/image/origin/018/2024/06/26/5773978.jpg?type=ofullfill220_150,2024-06-26 11:27:11,"참전유공자 예우 및 단체설립 법률 개정안 발의“유공자회 회원 넓혀 외국헌신의 정신 보전해야”[이데일리 김기덕 기자] 6·25 참전 유공자의 유족이 대한민국 6·25 참전 유공자회 회원이 될 수 있는 길이 열릴 전망이다. 김미애 국민의힘 의원(재선·부산해운대을)은 ‘참전 유공자 예우 및 단체설립에 관한 법률 개정안’을 대표 발의했다고 26일 밝혔다.이번 개정안은 참전 유공자회 회원 자격 범위를 넓혀 애국정신을 후손에도 오래도록 보전하기 위한 것이 목적이다. 현행법은 국가에 공헌하고 헌신한 참전유공자의 명예를 선양하고 국민의 애국정신을 함양하기 위해 국가가 참전유공자에 대해 합당한 예우와 지원을 하도록 하고 있다. 이런 역할을 하는 대한민국 6·25 참전 유공자회는 참전유공자 상호 간 상부상조를 통한 친목을 도모하고 회원의 권익을 향상시키는 기구다. 하지만 유공자회는 2024년 6월 현재 생존해 있는 회원이 4만여명에 불과하고, 회원의 평균연령이 93세에 달한다. 이를 감안하면 몇 년 후에는 단체의 존립위기 상황에 도래할 수 있다는 우려가 나오고 있다. 이에 김 의원은 나라를 지키기 위해 희생한 참전유공자의 위국헌신의 정신을 후손들에게 길이 보전하고 남기기 위해 해당 유족도 유공자회 회원이 될 수 있도록 회원 자격의 범위를 확장하는 내용의 법률 개정안을 발의했다. 김 의원은 “어제가 제74주년 6·25였다”면서 “자유민주주의를 지켜주신 참전 용사들께 존경과 감사의 마음을 전하며 그 숭고한 가치를 잘 지켜나가겠다”고 말했다.이어 “법안이 국회 본회의를 통과하면 참전유공자 뿐만 아니라 그 유족이 단체의 회원으로서 다양한 활동을 수행할 수 있고 각종 지원을 보장받을 수 있을 것”이라고 기대했다.



김미애 국민의힘 의원.(사진=김미애 국민의힘 의원실)"
정치_국회/정당,https://n.news.naver.com/mnews/article/011/0004358254,與국회부의장 주호영-박덕흠 경선…내일 의총서 투표로 선출,서울경제,https://mimgnews.pstatic.net/image/origin/011/2024/06/26/4358254.jpg?type=ofullfill220_150,2024-06-26 11:27:11,"외통위원장, 안철수-김석기 경선 치러27일 본회의서 22대 국회 원구성 완료



25일 국회 본청 국민의힘 사무실 앞에 22대 국회 전반기 국민의힘 국회부의장·상임위원장 후보자 선출 선거일 공고문이 붙어있다. 연합뉴스[서울경제] 국민의힘 몫으로 치르는 국회 부의장 선거에서 당내 최다선인 6선의 주호영 의원과 4선 박덕흠 의원이 경선을 실시한다.국민의힘은 26일 여당 몫의 국회부의장 후보 접수 마감 결과 국회부의장 후보에 주 의원과 박 의원이 후보자로 등록했다. 당초 유력 후보로 거론되던 6선 조경태 의원은 이번 선거에 후보로 등록하지 않았다.상임위원장에는 △정무위원회 윤한홍 △기획재정위원회 송언석 △국방위원회 성일종 △산업통상자원중소벤처기업위원회 이철규 △정보위원회 신성범 △여성가족위원회 이인선 의원이 단독 입후보했다. 안철수(4선)·김석기(3선) 의원이 복수로 입후보한 외교통일위원장의 경우 경선을 치른다.국민의힘은 27일 의원총회를 열어 투표로 국회 부의장과 외통위원장 후보를 결정한다. 단독 후보가 입후보한 6개 상임위의 경우 합의 추대된다.여야는 같은 날 오후 국회 본회의를 열어 국민의힘 몫으로 남은 국회 부의장과 7개 상임위원장을 선출할 예정이다. 국민의힘 몫의 국회 부의장과 상임위원장 선출이 완료되면 22대 국회 전반기 원구성이 마무리된다. 7월 임시국회가 시작하는 다음달 5일에는 국회 개원식이 열린다."
정치_국회/정당,https://n.news.naver.com/mnews/article/001/0014770264,출입기자 간담회 발언하는 한덕수 총리,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770264.jpg?type=ofullfill220_150,2024-06-26 11:26:37,(서울=연합뉴스) 최재구 기자 = 한덕수 국무총리가 26일 서울 종로구 정부서울청사 별관에서 열린 출입기자 간담회에서 발언하고 있다.  2024.6.26 jjaeck9@yna.co.kr
