category,title,date,content,media,url,thumbnail_link
정치_북한,['북한 노동당 전원회의 개막…북러 조약 후속조치 주목'],['2024.06.29. 오후 5:17'],"
			[앵커] 북한에서 노동당 대회 다음으로 중요한 의사결정 기구인 당 중앙위원회 전원회의가 막을 올렸습니다. 전원회의는 며칠간 열리는 데요.북한과 러시아가 체결한 군사동맹 수준의 조약과 관련해 어떤 후속 조치들이 나올지 주목됩니다. 지성림 기자입니다.[기자] 북한 매체는 노동당 중앙위원회 전원회의가 김정은 국무위원장 사회로 개막했다고 전했습니다. 노동당 전원회의는 통상 며칠 정도 열립니다. 첫날 회의에서 5개의 의제를 상정했다고 밝혔지만, 그 내용은 공개하지 않았습니다. <조선중앙TV> ""전원회의에서는 상반년 기간의 사업 정형을 총화하고 우리식 사회주의의 전면적 발전 국면을 계속 상승시켜 나가는 데서 당면하게 제기되는 일련의 중요 문제들을 토의·결정하게 됩니다.""북한은 당대회와 차기 당대회 사이에 매년 한두 차례 노동당 전원회의를 열고 대내외 중요 정책을 결정합니다.6개월 전인 지난해 12월 말 열린 노동당 전원회의에서는 남북 관계를 '적대적인 두 국가 관계'로 규정하며 대남정책 전환을 선언한 바 있습니다.이번 전원회의는 북러 정상회담 직후에 열리는 만큼 북러 '신조약' 이행을 위한 후속 조치를 논의할 가능성이 커 보입니다. 특히 북러 조약을 근거로 러시아에 대한 무기 제공을 공식화하는 게 아니냐는 관측도 제기됩니다. 김정은은 당 전원회의 연설에서 북러 관계를 '동맹'으로 부각하며 대러 외교 성과를 강조할 것으로 보입니다. <조선중앙TV> ""러시아와 같은 강력한 국가를 전략적 동반자로, 동맹국으로 두고 있는 것은 우리에게 있어서 더없는 긍지이고 영광이라고 하시면서…""최근 북한이 대남 '오물 풍선'을 살포하고, 미 해군 항공모함 시어도어 루스벨트함의 방한에 반발하는 상황에서 대남·대미 메시지를 내놓을지도 주목됩니다. 북한 매체는 전원회의 개막과 별도로, 김정은 국무위원장 추대 8주년을 맞아 김정은의 주요 '민생 행보'를 언급하며 우상화 분위기도 띄우고 있습니다.연합뉴스TV 지성림입니다. (yoonik@yna.co.kr)#북한 #노동당_전원회의 #북러_조약 #무기거래 #대남_메시지 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23
		",['연합뉴스TV'],https://n.news.naver.com/mnews/article/422/0000667893,https://mimgnews.pstatic.net/image/upload/office_logo/422/2020/09/15/logo_422_6_20200915184242.png
정치_북한,"[""'피와 뼈' 재일 교포 소설가 양석일 씨 별세""]",['2024.06.29. 오후 4:30'],"
			(도쿄=연합뉴스) 경수현 특파원 = 소설 '피와 뼈' 등으로 한국에도 이름이 알려진 재일 교포 2세 작가 양석일 씨가 29일 별세했다.    양 씨는 이날 오전 도쿄의 병원에서 숨졌다고 교도통신이 보도했다. 향년 87세.
	
		
	
[자료 사진, DB화 및 재배포 금지]    오사카에서 태어난 고인은 젊은 시절 택시 기사로 일한 경험을 담은 '택시광조곡'과 자신의 아버지를 모델로 한 '피와 뼈', 재일 조선인의 삶을 그린 '밤을 걸고', 아동 매춘의 실상을 해부한 '어둠의 아이들' 등의 작품을 남겼다.    이 가운데 '택시광조곡'은 재일 교포인 최양일 감독에 의해 '달은 어디에 떠 있는가'라는 제목으로 영화화됐고 '피와 뼈'는 동명의 영화로 제작됐다.    evan@yna.co.kr
		",['연합뉴스'],https://n.news.naver.com/mnews/article/001/0014777472,https://mimgnews.pstatic.net/image/upload/office_logo/001/2020/09/15/logo_001_6_20200915184213.png
정치_북한,"['‘10만명 파병’ 멕시코, 6·25전쟁 23번째 참전국 되나']",['2024.06.29. 오후 3:37'],"
			미군 소속으로 싸워… 전후에 희생 잊혀뒤늦게 참전국 인정받은 독일 전례 있어2021년 4월24일 멕시코 수도 멕시코시티에서 현지 한국 대사관 주도로 6·25전쟁 참전용사회가 출범했다. ‘멕시코가 유엔 참전국이던가’ 하고 고개를 갸우뚱하는 독자가 많을 것이다. 결론부터 말하면 멕시코는 참전 22개국에 포함되지 않는다. 하지만 6·25전쟁 당시 멕시코는 이웃나라 미국과 맺은 협정에 따라 연인원 10만명가량의 자국민을 미군 소속으로 파병했다.      
	
		
	
    2021년 5월 멕시코 6·25전쟁 참전용사회 초대 회장 호세 비야레알 옹이 91세를 일기로 별세한 뒤 고인의 관 위에 영정 사진과 함께 옛 군복, 참전 기념 모자, ‘대한민국을 지켜주셔서 감사드립니다’라고 적힌 목도리 등이 놓여 있다. 연합뉴스    1930년생으로 당시 91세이던 호세 비야레알 옹이 참전용사회 초대 회장이 되길 자청했다. 6·25전쟁에 참전한 그는 1979년 ‘한국에서의 한 멕시코인의 기억’이란 제목의 회고록을 펴냈다. 그런데 참전용사회 출범식 때만 해도 노구를 이끌고 당당하게 자리를 지켰던 비야레알은 그로부터 불과 1주일 만인 2021년 5월1일 세상을 떠났다. 이를 두고 “촛불은 꺼지기 직전 가장 밝은 법”이라며 고인이 생의 마지막 순간 남은 힘을 참전용사회 결성에 모두 쏟아부은 것이란 추모가 잇따랐다.     현재 22개인 유엔 참전국에 멕시코를 포함시켜 23개로 늘리는 방안이 추진 중이어서 결과가 주목된다. 29일 전쟁기념사업회에 따르면 최근 카를로스 소토 주한 멕시코 대사가 서울 용산 전쟁기념관을 방문했다. 백승주 전쟁기념사업회장은 소토 대사에게 “멕시코는 6·25전쟁 당시 물자 지원과 미군 소속이지만 10만여 명의 멕시코 병사를 파병해 준 고마운 나라”라고 감사의 뜻을 표했다. 이어 “과거의 깊은 유대를 바탕으로 양국 관계가 더욱 깊어지길 바란다”고 덕담을 건넸다.     이에 소토 대사는 “멕시코가 6·25전쟁 공식 파병국으로 인정받을 수 있도록 많은 지지와 성원을 부탁드린다”고 요청했다. 백 회장이 “잘 알려지지 않은 멕시코 병사의 참전 활동이 특별 전시회 개최 등을 통해 많은 국민들에게 알려지도록 최선을 다하겠다“고 약속하자 소토 대사 역시 “사업회에서 추진하는 사업에 적극 협력하겠다”고 화답했다.      
	
		
	
    최근 서울 용산 전쟁기념관을 방문한 카를로스 소토 주한 멕시코 대사(오른쪽)가 백승주 전쟁기념사업회장(가운데)의 안내로 6·25전쟁 당시 멕시코의 식량 및 의약품 지원 현황이 기록된 전시물을 살펴보고 있다. 전쟁기념사업회 제공    주한 멕시코 대사관에 따르면 멕시코는 6·25전쟁 당시 한국에 식량과 의약품을 지원했다. 또 제2차 세계대전 도중인 1943년 체결해 1952년까지 유지된 멕시코·미국 간 병역 협력 협정에 따라 10만명 넘는 멕시코 병사들이 미군 소속으로 6·25전쟁에 참전했다.     다만 미국의 깃발 아래 싸웠다는 점 때문에 멕시코인들의 희생은 역사 속에 묻혔다. 이들은 그동안 막연히 ‘라틴계 미국인’으로 알려져왔다. 2021년 6월25일 6·25전쟁 발발 71주년을 맞아 브루노 피게로아 당시 주한 멕시코 대사는 국내 언론 기고문에서 “전쟁 이후 멕시코에서는 6·25전쟁에 참전한 젊은이들의 이야기를 담은 영화 3편이 만들어져 상영되기도 했다”며 “하지만 지구 반대편 나라에서 싸운 용사들의 존재는 점점 잊혀지고 제대로 조명받지 못했다”고 안타까워했다.     멕시코 6·25전쟁 참전용사회 비야레알 초대 회장의 별세를 계기로 ‘멕시코를 유엔 참전국에 포함시켜야 한다’는 주장이 제기되고 우리 정부도 이를 긍정적으로 검토 중인 것으로 알려졌다. 과거 독일의 경우 한국을 돕기 위해 보낸 의료진이 1953년 7월27일 정전협정 체결 이후에야 부산에 도착하는 바람에 참전국에서 제외됐다. 하지만 의료진 파견 결정이 6·25전쟁 도중 이뤄졌다는 점을 근거로 2018년 당시 문재인정부는 독일을 참전국에 포함시켰다.
		",['세계일보'],https://n.news.naver.com/mnews/article/022/0003946178,https://mimgnews.pstatic.net/image/upload/office_logo/022/2020/09/15/logo_022_6_20200915183753.png
정치_북한,"['""영웅 잊지 않겠다""…국힘 당권 주자들, 제2연평해전 추모 한목소리']",['2024.06.29. 오후 2:35'],"
			나경원 '핵무장론' 재차 언급…원희룡 ""민주당 황당한 일 벌여""윤상현 ""일류 보훈 약속""…한동훈 '한상국 상사' 그림책 소개
	
		
	
국민의힘 당권주자인 한동훈 전 비상대책위원장이 29일 경기 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 헌화를 하고 있다. (공동취재) 2024.6.29/뉴스1 ⓒ News1 김영운 기자(서울=뉴스1) 조현기 기자 = 국민의힘 당권주자들은 29일 제2연평해전 22주년을 맞아 희생 장병들을 추모했다.나경원·원희룡·한동훈 후보는 이날 오전 경기 평택 해군 제2함대 사령부에서 열린 제2연평해전 승전 22주년 기념식에 참석했다.나 후보는 기념식 직후 본인의 사회관계망서비스(SNS)를 통해 ""죽음을 무릅쓰고 싸워 이겨 지켜낸 희생과 헌신이 있었기에 우리의 삶은 존재할 수 있다""며 ""감사합니다. 영원히 잊지 않겠습니다. 그리고 영웅의 정신을 빛내겠습니다. 가족분들을 함께 돌보겠습니다""고 고개를 숙였다. 또한 '핵무장론'을 재차 언급한 나 후보는 ""오늘 제2연평해전 승전기념식에 참석하는 내내 적의 무모한 도발 의지를 꺾는 압도적인 억제 수단을 고민했다""며 ""최근 말씀드린 핵무장론도 같은 질문의 결과""라고 강조했다.원 후보도 SNS에서 ""제2연평해전 22주년 승전 기념행사에 다녀오는 길""이라며 ""우리 젊은 국군장병들은 목숨을 바쳐가며 나라를 지켰는데, 민주당은 하루가 멀다하고 황당한 일들을 벌이고 있다""고 지적했다.특히 이를 민주당이 중범죄 혐의자를 대통령으로 만들기 위한 것이라고 지적하면서 ""당과 대통령이 함께 반성하고 변화해 한마음 한뜻으로 대처해야 한다. 그것이 나라를 위해 목숨까지 바친 국군장병들의 희생에 보답하는 길""이라고 덧붙였다.
	
		
	
나경원 국민의힘 당 대표 후보가 29일 경기 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 헌화를 하고 있다. (공동취재) 2024.6.29/뉴스1 ⓒ News1 김영운 기자윤상현 후보는 페이스북에서 ""북한의 기습 도발에 맞서 조국을 수호한 영웅들을 기억한다. 고(故) 윤영하·한상국·조천형·황도현·서후원·박동혁 여섯 분의 영전 앞에 고개 숙여 깊은 경의를 표한다""고 했다.이어 ""튼튼한 국방 역량의 토대 위에서 국가와 국민을 위해 헌신한 모든 영웅들이 합당한 예우를 받고 존경받을 수 있도록 일류 보훈을 위해 할 수 있는 모든 노력을 다하겠다""고 강조했다.한 후보도 SNS 글을 통해 ""서해의 영웅들은 그 짧은 순간, 자신의 예정된 죽음과 남은 사랑하는 가족들이 겪을 고난을 생각하셨을 것 같다""며 ""그러면서도 끝까지 조타기를 놓지 않았다""며 썼다.한 후보는 제2연평해전 희생자인 한상국 상사의 그림 동화책을 소개했다. 그는 ""얼마 전 말씀 드린 서해영웅 한상국 상사님 그림 동화책이 나왔다""며 ""서해영웅 윤영하·한상국·조천형·황도현·서후원·박동혁님 모두에 대한 책""이라고 설명했다. 그는 ""안보와 보훈을 목숨처럼 여기는 정치 하겠다""고 역설했다.
	
		
	
국민의힘 당권주자인 원희룡 전 국토교통부 장관이 29일 경기 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 헌화를 하고 있다. (공동취재) 2024.6.29/뉴스1 ⓒ News1 김영운 기자
		",['뉴스1'],https://n.news.naver.com/mnews/article/421/0007632315,https://mimgnews.pstatic.net/image/upload/office_logo/421/2024/02/28/logo_421_6_20240228130007.png
정치_북한,"['제2연평해전 승전 22주년 기념식…신원식 ""적 도발시 완전 수장""(종합)']",['2024.06.29. 오후 2:20'],"
			윤석열 ""참전용사 숭고한 희생 영원히 기억""국방장관·보훈장관·정치인 등 300여명 참석국방장관, 기념사에서 NLL 수호 의지 드러내
	
		
	
[평택=뉴시스] 김종택 기자 = 신원식 국방부장관이 29일 경기 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 기념사를 하고 있다. (공동취재) 2024.06.29. photo@newsis.com[서울=뉴시스] 옥승욱 기자 = 신원식 국방부 장관은 제2연평해전 승전 22주년 기념식에서 적이 또 한번 도발하면 강력 응징하겠다고 밝혔다.해군은 29일 2함대사령부 제2연평해전 전승비 앞에서 '제2연평해전 승전 22주년 기념식'을 거행했다.김경철(소장) 2함대사령관 주관으로 열린 승전 기념식에는 제2연평해전 전사자 유가족, 참전장병을 비롯해 신원식 국방부장관, 강정애 국가보훈부장관, 양용모 해군참모총장, 여·야 국회의원 및 정치인, 유관기관·단체장, 군 주요직위자와 장병 및 군무원 등 300여명이 참석했다. 신원식 장관은 이날 기념사에서 ""조국의 바다를 수호하다 호국의 별이 되신 여섯 영웅의 명복을 빈다""며 ▲고(故) 윤영하 소령 ▲고 한상국 상사 ▲고 조천형 상사 ▲고 황도현 중사 ▲고 서후원 중사 ▲고 박동혁 병장 등 이들 한명 한명을 호명했다.신 장관은 이어 ""북한은 22년 전의 뼈저린 패배를 망각하고 있다""며 ""북방한계선 NLL을 ‘유령선’이라고 주장하고 우리 함정에 무력을 행사하겠다고 위협한다""고 비판했다.아울러 ""우리 군은 적이 또다시 도발한다면 즉·강·끝 원칙으로 단호히 응징할 것""이라며 ""적을 완전히 수장시키겠다""고 강조했다. 신 장관은 ""제2연평해전 영웅들의 호국의지를 이어받아 대한민국의 바다를 반드시 사수할 것""이라며 NLL 수호에 대한 강한 의지를 드러냈다.윤석열 대통령도 이날 오전 페이스북을 통해 ""2002년 6월 29일, 우리 해군은 NLL을 기습 침범한 북한군을 물리치고 우리의 바다를 지켜냈다""며 ""순국 영웅과 참수리 357호 참전용사들의 숭고한 희생을 우리 국민들은 영원히 기억할 것""이라고 밝혔다. 제2연평해전은 2002년 6월 29일 연평도 인근 해상 NLL에서 벌어진 남북간 군사 충돌사건이다. 당시 교전으로 승무원 6명이 전사하고 18명이 부상을 당하는 인명피해를 입었다. 우리 해군 참수리 357정도 북한군의 선제공격으로 교전이 끝난 뒤 예인 과정에서 침몰했다.북한군 역시 초계정 '등산곶 제684호'가 반파돼 예인됐다. 인명피해 또한 전사 13명, 부상 25명 등 우리 군보다 컸던 것으로 알려졌다.
	
		
	
[평택=뉴시스] 김종택 기자 = 신원식 국방부 장관이 29일 경기도 평택시 해군 제2함대 사령부에서 열린 제2연평해전 승전 22주년 기념식에서 해전 영웅들의 얼굴 부조상을 어루만지고 있다. (공동취재) 2024.06.29. photo@newsis.com 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012636941,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
정치_북한,"[""뉴욕경찰서 '한인최초' 경무관급 고위직 진급한 허정윤씨""]",['2024.06.29. 오후 2:12'],"
			
	
		
	
     (뉴욕=연합뉴스) 미국 뉴욕경찰(NYPD)에서 경무관급 한인 고위 간부가 처음으로 나왔다. 27일(현지시간) NYPD와 뉴욕 한국총영사관에 따르면 NYPD의 허정윤 총경(Inspector)이 데퓨티 치프(Deputy Chief)로의 승진이 내정됐다. 데퓨티 치프는 일선 경찰서를 책임지는 총경보다 한 등급 높은 직급으로, 직급 체계가 다른 한국과 단순 비교는 어렵지만 한국의 경무관과 유사한 고위 간부직이다. 사진은 기념 촬영하는 허정윤 씨. 2024.6.29 [허정윤씨 제공. 재판매 및 DB 금지]    photo@yna.co.kr
		",['연합뉴스'],https://n.news.naver.com/mnews/article/001/0014777419,https://mimgnews.pstatic.net/image/upload/office_logo/001/2020/09/15/logo_001_6_20200915184213.png
정치_북한,['북러 무기거래 규탄 공동성명 발표'],['2024.06.29. 오후 1:50'],"
			
	
		
	
    (뉴욕=연합뉴스) 이지헌 특파원 = 버트 우드 주유엔 미국 차석대사(가운데)가 28일(현지시간) 미국 뉴욕 유엔본부에서 황준국 주유엔 한국대사(가운데 왼쪽) 등 48개국 등 대사들이 참석한 가운데 공동 선언문을 발표하고 있다. 2024.6.29    pan@yna.co.kr
		",['연합뉴스'],https://n.news.naver.com/mnews/article/001/0014777408,https://mimgnews.pstatic.net/image/upload/office_logo/001/2020/09/15/logo_001_6_20200915184213.png
정치_북한,"['한미일 연합훈련 ‘프리덤 에지’ 종료… ""미사일·사이버 위협까지 대응""']",['2024.06.29. 오후 1:05'],"
			한미일이 지난 27일부터 제주 남방 공해상에서 실시한 다영역 연합훈련 ‘프리덤 에지’가 29일 오후 끝난다고 합동참모본부가 밝혔다.      
	
		
	
    28일 제주 남방 공해상에서 열린 한미일 첫 다영역 연합훈련 ‘프리덤 에지’에서 모습을 드러낸 슈퍼호넷이 이륙을 준비하고 있다. 미군 제공    북한의 잇단 도발과 북·러 군사협력 등으로 한반도와 주변지역 긴장이 고조되는 가운데 실시된 이번 훈련은 대잠전훈련을 시작으로 해상미사일 방어훈련, 대잠전훈련, 방공전훈련, 공중훈련, 수색 및 구조훈련, 해양차단훈련, 사이버방어훈련이 실시됐다.     영역별 구분을 하지 않고 모든 영역에서 군사행동을 감행한다는 미군 다영역작전(MPO) 개념을 적용한 데 따른 것이다.     합참은 “3국은 이번 훈련을 통해 상호운용성을 제고하고 고도화되는 북한 핵·미사일 위협에 대한 억제 및 대응 능력을 높였다”고 말했다.     합참은 “이번 훈련에는 3국의 다양한 전력을 활용하여 수상, 수중, 공중 위협에 대한 대응 능력을 향상시켰으며, 사이버 위협에 대응하여 최초로 사이버 방어훈련을 했다는 점에서 의의가 있다”고 강조했다.     합참은 “높은 파도와 비로 궂은 날씨 가운데서도 3국의 계획된 전력이 참여하여 훈련을 성공적으로 마친 것은 3국 안보협력 발전에 대한 굳건한 의지를 보여주었다는 것이 훈련에 참가한 우리 군의 평가”라고 덧붙였다.     프리덤 에지는 해상, 수중, 공중, 사이버 등 여러 영역에서 실시되는 정례 훈련으로 이번에 처음 진행됐다.     한미연합훈련 ‘프리덤 실드’와 미일 연합훈련인 ‘킨 에지’의 명칭을 합성한 것으로, 한미동맹과 미일동맹을 토대로 한미일 군사협력을 한 단계 더 발전시킨다는 의미를 담고 있다.     3국은 지난해 8월 미국 캠프데이비드에서 열린 3국 정상회의에서 다영역 훈련을 시행하기로 했고, 한미일 국방장관은 이달 초 싱가포르에서 열린 샹그릴라대화 계기 3국 회담에서 ‘프리덤 에지’ 실시에 합의했다.
		",['세계일보'],https://n.news.naver.com/mnews/article/022/0003946161,https://mimgnews.pstatic.net/image/upload/office_logo/022/2020/09/15/logo_022_6_20200915183753.png
정치_북한,"['""안녕? 카레이스키"" 광주 고려인마을에 관광객 발길']",['2024.06.29. 오후 12:34'],"
			[생생 네트워크][앵커] 올해는 고려인 이주 160주년이 되는 해입니다. 광주 월곡동에는 고려인 7,000여명이 모여 살고 있는 마을이 있는데요.최근 들어 관광객들의 발길이 이어지고 있습니다. 김경인 기자입니다.[기자]광주 월곡동 고려인마을입니다.관광객들이 마을 해설사의 안내를 받으며 마을 곳곳을 둘러봅니다.고려인들에게 구심적 역할을 하는 홍범도 장군 흉상을 찾아 설명도 듣습니다.<김한나 / 서울> ""어떤 공간일까 상상하고 왔는데 저희 그냥 일상적으로 마주하는 그런 공간 안에 좀 특색 있게 스며서…""월곡 고려인문화관에는 고려인들의 160년 삶이 고스란히 녹아 있습니다.항일운동과 강제 이주의 시련, 황무지를 일구며 간직해온 민족혼 등을 전시로 만날 수 있습니다.<김병학 / 월곡고려인문화관장> ""160년 역사에서 그래도 고려인이 고려인으로 살아남을 수 있었던 게 무엇인가. 이것으로는 민족이라는, 이 고려인이라는 의식…""<지 심 / 독일 베를린> ""디아스포라라는 그런 단어가 생각이 났고요. 고려인이라는 단어도 굉장히 감동적으로 느껴지는…""광주 고려인마을은 2001년 고려인들이 이곳에 정착을 시작하면서 만들어졌습니다.지역 사회가 고려인들을 보듬으면서 각종 지원센터가 만들어지고 공동체가 형성되기 시작했습니다.현재는 7,000여명의 고려인이 선조들의 땅에 뿌리를 내렸습니다.중앙아시아 전통 음식을 맛볼 수 있는 식당과 빵집, 마트 등 100여개의 가게도 밀집해 있습니다.최근에는 고려인 3세인 문 빅토르 미술관과 중앙아시아 7개국의 전통의상을 체험할 수 있는 대여점이 문을 열었습니다.고려인마을을 배우려는 기관과 단체의 방문과 관광객들의 발길도 이어지고 있습니다.<신조야 / 광주 고려인마을 대표> ""우리처럼 이렇게 같이 모여서 행복하게… 관광(오는) 사람들의 의뢰도 많이 들어오고. 우리는 너무 자랑스러워요. 너무 자랑스럽고 행복해요.""광주 고려인마을이 고려인 역사 마을 1번지로 거듭나고 있습니다.연합뉴스TV 김경인입니다. (kikim@yna.co.kr)[영상취재기자 : 이승안]#광주_고려인마을 #광산구_월곡동 #강제이주연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23
		",['연합뉴스TV'],https://n.news.naver.com/mnews/article/422/0000667857,https://mimgnews.pstatic.net/image/upload/office_logo/422/2020/09/15/logo_422_6_20200915184242.png
정치_북한,"['제2연평해전 승전 22주년 기념식…신원식 ""적 도발시 완전 수장""']",['2024.06.29. 오후 12:17'],"
			국방장관·보훈장관·정치인 등 300여명 참석 국방장관, 기념사에서 NLL 수호 의지 드러내
	
		
	
[연평도=뉴시스] 김근수 기자 = 제2연평해전 22주년을 이틀 앞둔 27일 오전 인천 옹진군 대연평도 평화공원에 제2연평해전 전사자의 부조가 설치돼 있다. 2024.06.27. ks@newsis.com[서울=뉴시스] 옥승욱 기자 = 신원식 국방부 장관은 제2연평해전 승전 22주년 기념식에서 적이 또 한번 도발하면 강력 응징하겠다고 밝혔다.해군은 29일 2함대사령부 제2연평해전 전승비 앞에서 '제2연평해전 승전 22주년 기념식'을 거행했다.김경철(소장) 2함대사령관 주관으로 열린 승전 기념식에는 제2연평해전 전사자 유가족, 참전장병을 비롯해 신원식 국방부장관, 강정애 국가보훈부장관, 양용모 해군참모총장, 여·야 국회의원 및 정치인, 유관기관·단체장, 군 주요직위자와 장병 및 군무원 등 300여명이 참석했다. 신원식 장관은 이날 기념사에서 ""조국의 바다를 수호하다 호국의 별이 되신 여섯 영웅의 명복을 빈다""며 ▲고(故) 윤영하 소령 ▲고 한상국 상사 ▲고 조천형 상사 ▲고 황도현 중사 ▲고 서후원 중사 ▲고 박동혁 병장 등 이들 한명 한명을 호명했다. 신 장관은 ""북한은 22년 전의 뼈저린 패배를 망각하고 있다""며 ""북방한계선 NLL을 ‘유령선’이라고 주장하고 우리 함정에 무력을 행사하겠다고 위협한다""고 말했다. 이어 ""우리 군은 적이 또다시 도발한다면 즉·강·끝 원칙으로 단호히 응징할 것""이라며 ""적을 완전히 수장시키겠다""고 경고했다. 신 장관은 ""제2연평해전 영웅들의 호국의지를 이어받아 대한민국의 바다를 반드시 사수할 것""이라며 NLL 수호에 대한 강한 의지를 드러냈다. 제2연평해전은 2002년 6월 29일 연평도 인근 해상 NLL에서 벌어진 남북간 군사 충돌사건이다. 당시 교전으로 승무원 6명이 전사하고 18명이 부상을 당하는 인명피해를 입었다. 우리 해군 참수리 357정도 북한군의 선제공격으로 교전이 끝난 뒤 예인 과정에서 침몰했다.북한군 역시 초계정 '등산곶 제684호'가 반파돼 예인됐다. 인명피해 또한 전사 13명, 부상 25명 등 우리 군보다 컸던 것으로 알려졌다． 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012636818,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
