category,url,title,media,thumbnail,date,content
정치_국방/외교,https://n.news.naver.com/mnews/article/011/0004358435,"‘세계 최강’ F-22 랩터, 한달만에 한반도 출격…한미 연합 ‘쌍매훈련’",서울경제,https://mimgnews.pstatic.net/image/origin/011/2024/06/26/4358435.jpg?type=ofullfill220_150,2024-06-26 17:25:09,"오산기지에서 이륙하고 있는 美 공군의 ‘F-22 랩터’ 전투기가 비행을 하고 있다. 사진 제공=공군[서울경제] 세계 최강 스텔스 전투기로 불리는 미 공군의 F-22 ‘랩터’가 26일 한반도 동부지역 상공에서 진행된 한미연합 항공차단작전 훈련에 참여했다고 공군이 밝혔다.항공차단작전은 적의 공격이 예상될 때 이를 지연시키거나 공격 원점을 미리 타격해 위협을 제거하는 작전이다.훈련에는 최근 경기 평택 오산기지에 도착한 F-22를 비롯해 한국 공군의 F-35A·KF-16, 미 공군의 F-16 등 총 30여 대의 전투기가 참여했다. KF-16과 F-16이 적기 역할을, 이에 맞서 F-22와 F-35A가 항공차단작전을 펼치는 방식으로 훈련이 진행됐다.이번 훈련은 대대급 한미연합공중훈련 ‘쌍매훈련’의 일환이다. 1997년부터 실시해온 쌍매훈련에 F-22가 참여한 것은 이번이 처음이라고 공군은 설명했다. 이달 24일부터 28일까지 청주기지와 충주기지에서 쌍매훈련을 실시하고 있다. 올해 F-22가 한반도로 전개는 지난달 5월 16일에 이어 두 번째다."
정치_국방/외교,https://n.news.naver.com/mnews/article/640/0000055584,South Korea conducts first live-fire artillery drill along maritime border in seven years,코리아중앙데일리,https://mimgnews.pstatic.net/image/origin/640/2024/06/26/55584.jpg?type=ofullfill220_150,2024-06-26 17:24:42,"A K-9 howitzer on Yeonpyeong Island fires a round during the South Korean Marine Corps' first live-fire artillery exercise in seven years near the Northern Limit Line on Wednesday. [YONHAP]     South Korea's military conducted a live-fire artillery exercise on islands near the western inter-Korean maritime border for the first time in seven years on Wednesday, according to the Marine Corps.    The Marine Corps said troops from the 6th Marine Brigade under the North West Islands Defense Command fired more than 290 live rounds into the sea from K-9 howitzers and Chunmoo multiple rocket launcher systems deployed on Yeonpyeong and Baengnyeong islands, which lie south of the Northern Limit Line (NLL).    The exercise took place three weeks after South Korea fully suspended its participation in a 2018 inter-Korean military agreement intended to reduce tensions after the North jammed GPS signals along the border and launched hundreds of trash-laden balloons into the South.    Earlier the same day, the North launched a ballistic missile that exploded midair, according to the South Korean Joint Chiefs of Staff.    The Marine Corps held its last full-scale live-fire exercise on the islands in 2017, a year before Seoul and Pyongyang signed the military accord.    The accord banned live-fire artillery drills 85 kilometers (52.8 miles) south and 50 kilometers north of the NLL to lower the risk of accidental clashes.    While the NLL functions as the de facto inter-Korean maritime boundary in the Yellow Sea, the North has disputed the line on multiple occasions.    The North fired around 170 artillery shells on Yeonpyeong Island in November 2010 after shells fired by the South Korean military during a live-fire exercise landed south of the NLL but within the 12-nautical mile zone claimed by the North as its territorial waters.      The North’s bombardment of the island killed two South Korean soldiers and two civilians.    Eight months prior, the South Korean Navy frigate ROKS Cheonan sank near Baengnyeong Island following an explosion that an official investigation attributed to a North Korean torpedo fired by a midget submarine. Forty-six seamen died in the sinking.    The Marine Corps’ resumption of live-fire artillery drills along the NLL came the same day that the Nimitz-class nuclear-powered aircraft carrier USS Theodore Roosevelt departed Busan to take part in Freedom Edge, the first trilateral exercise between South Korea, the United States and Japan.    The exercise's name was derived from the Freedom Shield exercise that the United States conducts every year with South Korea and the annual Keen Edge exercise it holds separately with Japan.    While ties between South Korea and Japan have often been strained due to long-running disputes tied to Japan’s 1910-45 colonial occupation of the Korean Peninsula as well as Tokyo’s claim to Dokdo, a pair of South Korean islets in the East Sea, the two countries are both treaty allies of the United States.    The three countries have ramped up security cooperation against the evolving threat posed by North Korea’s ballistic missile and nuclear weapons programs since President Yoon Suk Yeol took office in May 2022."
정치_국방/외교,https://n.news.naver.com/mnews/article/003/0012631257,"북, 25일 오물풍선 250여개 살포…군 ""대북방송 계획 없어""(종합2보)",뉴시스,https://mimgnews.pstatic.net/image/origin/003/2024/06/26/12631257.jpg?type=ofullfill220_150,2024-06-26 17:20:02,"100여개 경기북부와 서울지역 낙하풍선 적재물 10kg 이상…종이류 쓰레기26일 새벽엔 극초음속 탄도미사일 도발



[파주=뉴시스] 김근수 기자 = 정부가 북한의 대남 오물 풍선 재살포에 대응하기 위해 대북 확성기를 설치하고 방송을 실시한 가운데 10일 경기 파주시 접경지역에서 군인들이 이동형 대북 확성기를 점검하고 있다. 2024.06.10. ks@newsis.com[서울=뉴시스] 옥승욱 기자 = 우리 군은 지난 25일 밤 북한이 살포한 오물풍선을 250여개로 파악하며 적재물이 10kg 이상이라 급강하할 경우 위험할 수 있다고 내다봤다. 군은 북한이 연이틀 오물을 살포하고, 극초음속 탄도미사일 도발을 감행했지만 대북 확성기 방송은 실시하지 않기로 했다. 26일 합동참모본부에 따르면 이날 오전 9시 기준 우리 군이 식별한 오물풍선은 250여개로 집계됐다. 이 가운데 우리지역에 낙하한 풍선은 100여개로, 주로 경기북부와 서울지역에 떨어졌다.오물풍선 내용물 대부분은 종이류의 쓰레기로 확인됐다. 군이 현재까지 분석한 결과 안전위해 물질은 없었다. 합참 관계자는 ""한꾸러미에 세절된 종이가 7000장 이상 들어있다""며 ""적재물이 10kg 이상이라 풍선 급강하시 위험할 수 있다""고 말했다.북한의 오물풍선 살포는 올 들어 6번째다. 북한은 지난 24일 밤에도 오물풍선을 살포했다. 풍선 부양은 25일 아침까지 이어졌고, 우리 군은 오물풍선 350여개를 식별했다. 이 중 우리지역에 낙하한 풍선은 100여개로, 주로 경기북부와 서울지역에 떨어졌다.당시에도 풍선 내용물 대부분은 종이류의 쓰레기였다.북한은 이에 앞서 민간단체의 대북전단에 반발해 5월 28일부터 이달 9일까지 담배꽁초 등을 담은 오물풍선을 네차례 살포한 바 있다. 우리 군은 오물풍선 살포가 이어지자 지난 9일 오후 대북 확성기 방송을 6년여 만에 재개하기도 했다.이런 가운데 북한은 오늘(26일) 새벽 탄도미사일 도발까지 감행했다. 이날 북한의 탄도미사일은 약 250㎞ 비행 후 강원도 원산 앞바다 인근 공중에서 폭발하며 실패했다. 시험개발 중인 고체연료 추진체 극초음속 중거리탄도미사일(IRBM)일 가능성이 제기된다.북한의 복합적인 도발에도 군은 여전히 대북 확성기 방송 카드를 꺼내들고 있지 않다. 풍선 내용물이 1~4차 살포와 달리 오물이 아닌 종이류 쓰레기이고, 우리 측에 별다른 이유가 발생하지 않았다는 이유에서다. 합참은 ""대북 확성기 방송은 현재까지 실시하지 않았다""며 ""오늘 실시할 계획은 없다""고 밝혔다.그러면서 ""우리 군은 대북 확성기 방송을 실시할 준비가 돼 있으며, 전략적·작전적 상황을 고려해 융통성 있게 시행할 것""이라며 ""모든 것은 북한의 행동에 달려있으며 군은 북한의 동향을 예의주시하고 있다""고 덧붙였다."
정치_국방/외교,https://n.news.naver.com/mnews/article/468/0001071910,"해병대, 백령·연평도서 6년 10개월만에 해상 사격훈련",스포츠서울,https://mimgnews.pstatic.net/image/origin/468/2024/06/26/1071910.jpg?type=ofullfill220_150,2024-06-26 17:17:08,"서북도서 일대에서 해상사격훈련이 실시된 26일 인천시 옹진군 대연평도에서 해병대 스파이크 미사일이 화염을 내뿜으로 발사되고 있다. 사진|연합뉴스[스포츠서울 | 조현정기자] 해병대가 북한과 지척인 서북도서에서 6년 10개월만에 해상 사격훈련을 했다.‘9·19 남북군사합의’로 중단됐던 K9 자주포 등을 동원한 해병대의 서북도서 정례 해상사격훈련은 2017년 8월이 마지막이었다. .해병대사령부에 따르면 서북도서방위사령부(이하 서방사) 예하 해병대 제6여단과 연평부대는 26일 각각 백령도와 연평도에서 해상사격훈련을 실시했다.6연대와 연평부대는 이날 해상사격훈련 중 K9 자주포와 다연장로켓 천무, 스파이크 미사일, 2.75인치(70㎜) 유도로켓 비궁 등 총 290여발을 남서쪽 공해상 가상의 표적을 향해 발사했다.해병대는 이날 보도자료를 통해 “이번 훈련은 최근 GPS 교란, 미사일 발사 등 북한의 도발로 인해 9·19 군사합의 효력이 전부 정지되고 시행되는 첫 서북도서 해상사격 훈련”이라고 밝혔다.그러면서 “오늘 훈련 이후에도 정례적인 해상사격훈련으로 해병대 화력운용능력 향상과 군사대비태세의 완전성 제고를 추진할 예정”이라며 서북도서 정례 해상사격훈련의 본격 재개를 공언했다.훈련에 참가한 해병대 6여단 포병대대장인 정구영 중령(해사 59기)은 “해병대는 지금 당장이라도 적과 싸울 준비가 돼 있다”며 “적이 도발하면 준비한 모든 것을 쏟아부어 즉각, 강력히, 끝까지 응징할 것”이라고 말했다.앞서 정부는 북한의 대남 오물 풍선 살포와 GPS 전파교란 공격, 탄도미사일 발사 등 복합 도발에 대응해 지난 4일 국무회의를 열고 9·19 군사합의 모든 조항의 효력 정지를 결정했다.같은 날 군 당국은 9·19 군사합의에 따라 설정된 육상 및 해상 완충구역 내 연대급 이상 부대 및 함정의 기동훈련과 포사격 훈련을 재개하기로 결정했다.서방사는 “이번 사격훈련은 연례적, 방어적 훈련으로 유엔군사령부 군사정전위원회 국제참관단의 참관하에 정전협정을 준수한 가운데 사전 항행경보를 발령하는 등 정상적인 절차에 따라 진행됐다”고 설명했다.이어 “주민 안전을 위해 사격 전 안전문자 발송, 사격 당일 안내방송 실시 및 주민대피 안내조 배치 등 대국민 안전조치를 시행했다”고 덧붙였다. hjcho@sportsseoul.com"
정치_국방/외교,https://n.news.naver.com/mnews/article/008/0005055962,"""러시아인 수천 명, 북한으로""…4년 만에 열차 달린다",머니투데이,https://mimgnews.pstatic.net/image/origin/008/2024/06/26/5055962.jpg?type=ofullfill220_150,2024-06-26 17:16:26,"러시아 연해주 주지사 ""블라디보스토크와 북한 나선 사이 열차 내달부터 운행 재개""



2013년 9월 22일 북한 나진항에서 러시아·북한 철도 연결 재개 기념식이 끝난 뒤 북한 군인들의 모습 /로이터=뉴스1러시아 블라디보스토크와 북한 나선 간 여객 열차 운행이 내달부터 재개된다. 코로나19 국경 폐쇄로 운행이 중단된 지 4년여 만이다.러시아 인테르팍스·로이터통신 등에 따르면 올레그 코제먀코 러시아 극동 연해주 주지사는 25일(현지시간) 블라디보스토크에서 열린 북한 상품 축제 개막식에 참석해 7월부터 블라디보스토크와 북한 나선 간 여객 철도 운행이 재개될 것이라고 밝혔다.코제먀코 주지사는 ""블라디보스토크에서 탑승한 승객과 관광객들이 조선민주주의인민공화국(북한)으로 직접 가서 그곳의 아름다움과 자연, 문화를 즐기고 (현지) 관습과 전통을 알게 될 것""이라고 말했다. 이어 올해 북한으로 여름휴가를 떠나는 연해주 어린이들을 포함해 수천 명의 러시아 관광객이 북한을 방문할 것으로 예상되고, 동시에 북한 어린이들이 블라디보스토크 인근의 '오션' 청소년 캠프를 방문할 예정이라고 전했다.코제먀코 주지사는 지난달에도 소셜미디어(SNS) 텔레그램을 통해 블라디보스토크와 나선 간 여객 열차 운행이 곧 재개될 것이라며 관련 내용을 신창일 나선시 인민위원장과의 회담에서 논의했다고 밝힌 바 있다. 블라디보스토크와 나선 간 여객열차 운행은 지난 2020년 1월 북한이 코로나19 방역을 이유로 국경을 폐쇄하면서 중단됐었다.러시아연방세관은 지난 6일 텔레그램을 통해 러시아인 관광객 41명을 태운 열차가 하산 검문소를 거쳐 북한으로 출발했다며 양국 간 철도 서비스 재개 소식을 알린 바 있다. 다만 해당 열차의 정기 운행 여부는 확인되지 않았다. 외신은 러시아가 우크라이나와 전쟁으로 서방의 제재가 심화하자 아시아와 아프리카 국가와의 경제·안보·외교 관계를 강화하고 있고, 특히 북한과 더욱 밀착하고 있다며 이번 열차 운행 재개에 의미를 부여했다. 다만 로이터는 ""양국의 확고한 유대 관계의 지표로 볼 수 있는 새로운 협력보다는 기존 협력의 재개 사례""라고 평가했다. 한편 블라디미르 푸틴 러시아 대통령은 지난 19일 24년 만에 북한 평양을 국빈 방문해 김정은 북한 국무위원장과 정상회담을 통해 양국의 '포괄적 전략 동반자 협정'을 체결했다. 체결된 협정에는 협정 당사자 중 한쪽이 침략당할 경우 군사적 지원 등을 상호 제공한다는 내용이 담겼다."
정치_국방/외교,https://n.news.naver.com/mnews/article/001/0014771774,"한총리, 내달 2일 베트남 총리와 서울서 회담",연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14771774.jpg?type=ofullfill220_150,2024-06-26 17:15:28,"양국 포괄적전략동반자 관계 격상 이후 최고위급 첫 방한



2024년 1월 스위스 다보스포럼서 팜 민 찐 베트남 총리와 포옹하는 한덕수 국무총리[국무총리실 제공. 재판매 및 DB 금지](서울=연합뉴스) 홍국기 기자 = 한덕수 국무총리는 다음 달 2일 정부서울청사에서 팜 민 찐 베트남 총리와 회담하고, 총리 서울 공관에서 환영 만찬도 주최한다.    찐 총리 부부는 한 총리의 초청으로 이달 30일부터 다음 달 3일까지 한국을 공식 방문한다고 26일 총리실이 전했다.    이번 찐 총리의 방한은 2022년 12월 한-베트남 수교 30주년을 계기로 두 나라의 관계가 '포괄적 전략 동반자 관계'로 격상된 이후 베트남 최고위급 인사의 첫 한국 공식 방문이다.    찐 총리는 다음 달 1일 대한상공회의소 주관으로 열리는 '한·베트남 비즈니스 포럼'에도 참석한다.    또 방한 기간 이재용 삼성전자 회장을 비롯한 재벌 총수들과의 만남도 추진 중이다. redflag@yna.co.kr"
정치_국방/외교,https://n.news.naver.com/mnews/article/001/0014771756,특강하는 김승호 인사혁신처장,연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14771756.jpg?type=ofullfill220_150,2024-06-26 17:12:11,(서울=연합뉴스) 김승호 인사혁신처장이 26일 대전시 정부대전청사에서 과장급 공무원을 대상으로 '공직 인재상과 생산적 인간경영' 특강을 하고 있다. 2024.6.26 [인사혁신처 제공. 재판매 및 DB 금지] photo@yna.co.kr
정치_국방/외교,https://n.news.naver.com/mnews/article/001/0014771755,"김승호 인사혁신처장, 대전청사 공무원 간담회",연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14771755.jpg?type=ofullfill220_150,2024-06-26 17:12:08,(서울=연합뉴스) 김승호 인사혁신처장이 26일 대전시 정부대전청사에서 과장급 공무원들과 간담회를 갖고 인사제도 운영 등에 대한 의견을 나누고 있다. 2024.6.26 [인사혁신처 제공. 재판매 및 DB 금지] photo@yna.co.kr
정치_국방/외교,https://n.news.naver.com/mnews/article/008/0005055955,"북한 탄도미사일 공중폭발…軍, 대북확성기 끄고 대규모 포사격",머니투데이,https://mimgnews.pstatic.net/image/origin/008/2024/06/26/5055955.jpg?type=ofullfill220_150,2024-06-26 17:09:04,"[the300] 北 탄도미사일 발사, 휴전선 침범, 오물풍선 살포 등으로 한반도 긴장 고조



북한이 지난달 30일 탄도미사일로 분류되는 초대형 방사포 사격을 진행한 모습. (사진= 조선중앙TV 캡처 ) / 사진=뉴시스한반도 긴장이 연일 고조되고 있다. 북한이 극초음속 미사일 시험 발사는 물론 군사분계선(MDL·휴전선) 침범, 오물풍선 살포 등 도발 행위를 지속하고 있어서다. 우리 군은 북한의 도발에 맞대응하는 차원에서 약 7년 만에 연평도·백령도 등 서북도서 일대에서 대규모 포사격을 감행했다. 김정은 정권이 가장 두려워하는 '대북확성기 방송'은 일단 시행하지 않고 북한의 행위를 더 지켜보고 재개 여부를 결정한다는 방침이다.26일 합동참모본부에 따르면 북한군은 이날 새벽 5시30분쯤 평양 일대에서 동해상으로 '중거리 탄도미사일'(IRBM) 1발을 발사했다. 군 당국은 북한의 미사일이 약 250㎞를 비행하다 공중폭발한 것으로 판단하고 있다. 이번 미사일 발사는 고체연료 추진체계를 적용한 '극초음속 미사일' 시험 과정일 수 있다는 게 군 당국의 설명이다.합참 관계자는 이날 국방부 청사에서 기자들과 만나 '극초음속 미사일 발사 가능성'에 대해 ""그럴 가능성이 있다""며 ""북한이 올해 (극초음속 미사일) 시험비행에 성공했다고 주장했는데 한 번 시험비행 했다고 다 성공하는 게 아니어서 전력화 전 여러 번 시험하는 과정으로 본다""고 했다.극초음속 미사일은 마하5(시속 6120㎞) 이상으로 비행하는 미사일로, 평양에서 서울까지 날아오는 데 약 1분밖에 걸리지 않는다. 북한은 지난 1월 15일 고체연료 추진체계를 적용한 '극초음속 IRBM'의 시험발사에 성공했다고 주장한 바 있다.━북한, 러시아와 군사동맹 맺고 연일 도발 무리수━



합동참모본부가 지난 18일 공개한 북한군의 대규모 이동 모습. / 사진=합동참모본부 북한은 지난 19일 러시아와 군사동맹에 준하는 '포괄적 전략 동반자 관계에 관한 조약'을 체결한 이후 한반도 긴장을 고조시키고 있다. 이 조약 제4조에는 '어느 일방이 무력 침공을 받아 전쟁상태에 처하는 경우 타방은 지체없이 모든 수단으로 군사적 원조를 제공한다'는 내용이 담겼다. 이를 두고 사실상의 군사동맹이란 평가가 나온다.북한은 조약 체결 직후였던 지난 20일 낮 11시쯤 군사분계선(MDL·휴전선)을 침범했다. 북한군의 휴전선 침범은 이번달에만 3차례 자행됐다. 북한군은 휴전선 일대에서 지뢰매설 등의 작업을 실시하고 있는 것으로 알려졌다.합참 관계자는 이날 ""현재도 MDL 인근에서 북한군 수백명이 각종 작업을 실시하고 있다""며 ""북한군의 동향을 예의주시하고 있다""고 밝혔다.우리 군은 MDL 인근에서 북한군이 지뢰매설 등의 작업을 하고 있는 만큼 대북확성기 방송을 재개할 경우 효과가 클 것으로 분석하고 있다. 다만 군은 이날 확성기 방송을 시행하지 않았다. 북한의 도발행위를 더 지켜보고 재개 여부를 결정하겠다는 방침이다.군 당국은 지난 9일 북한의 3차 오물풍선 살포 후 6년 만에 대북확성기 방송을 실시했다. 현재 군이 보유한 확성기는 고정형 24개, 이동형 16개 등 약 40개로 즉각 방송이 가능한 상태다.━9·19 군사합의 '족쇄' 풀린 해병대, 자주포·미사일 290발 실사격━



26일 인천광역시 옹진군 연평도의 한 해병대 포 사격훈련장에서 K-9 자주포가 포사격 훈련을 하고 있다. / 사진=뉴시스우리 군도 군사 대비태세에 만전을 기하고 있다. 해병대는 이날 연평도·백령도 등 서북도서 일대에서 K9 자주포, 다연장로켓 K239 천무, 스파이크 미사일 전력을 운용해 가상의 적에 대해 총 290여발의 사격을 감행했다. 관련 훈련은 2017년 8월 이후 약 7년 만이다. 이번 훈련은 '9·19 남북 군사합의' 효력이 전부 정지되고 시행되는 첫 실사격 훈련이기도 하다.9·19 군사합의는 2018년 9월 평양에서 남북이 '판문점 선언' 이행을 위해 군사분계선과 서북도서 일대에서 실제 훈련 등 일체의 적대행위를 금지하기로 한 합의다. 북한은 지난해 11월 관련 합의를 이미 일방 폐기했고 우리 정부도 지난 4일 북한의 연이은 도발에 관련 합의를 모두 효력 정지했다.군사합의는 그동안 우리 군의 '족쇄'로 작용했다. 해병대는 그동안 관련 합의 이행 차원에서 훈련을 실시하기 위해 연평도·백령도 등에서 배를 타고 육지까지 나왔다. 훈련장 거리만 약 130㎞에 달했다. 포사격 훈련을 한 번 하기 위해 왕복 20시간, 약 20억원에 달하는 시간과 비용을 썼다고 한다. 무엇보다 실제 전장과 맞지 않는 지역에서 훈련하면서 대비태세 점검에 어려움이 있었다.하지만 이번 실사격 훈련을 계기로 북한의 도발에 철저한 대응이 가능할 전망이다. 우리 군은 이날 훈련 이후에도 정례적인 해상사격훈련을 통해 해병대 화력운용능력 향상과 군사 대비태세의 완전성을 제고한다는 방침이다."
정치_국방/외교,https://n.news.naver.com/mnews/article/003/0012631205,이륙하는 미 공군 F-22 랩터,뉴시스,https://mimgnews.pstatic.net/image/origin/003/2024/06/26/12631205.jpg?type=ofullfill220_150,2024-06-26 17:06:13,[서울=뉴시스] 한미 공군은 26일 미 공군 F-22 랩터(Raptor)가 참가한 가운데 연합공중훈련을 실시했다고 밝혔다. 사진은 오산기지에서 이륙하고 있는 미 공군 F-22 랩터. (사진=공군 제공) 2024.06.26. photo@newsis.com *재판매 및 DB 금지
