category,title,date,content,media,url,thumbnail_link
정치_행정,"[""'집중호우 시작' 인명·시설 피해는 없어…항공기 52편 결항""]",['2024.06.29. 오후 6:46'],"
			중대본 1단계 가동…국립공원, 하천변 등 117곳 통제
	
		
	
[제주=뉴시스] 우장호 기자 = 정체전선이 북상하며 호우특보가 내려진 29일 오후 제주국제공항에 굵은 장맛비가 쏟아지고 있다. 기상청은 제주도 산지에는 시간당 30㎜의 강한 비가 내리는 곳이 있겠고, 비는 점차 전국으로 확대돼 밤부터는 수도권과 강원도에도 비가 내리겠다고 예보했다. 2024.06.29. woo1223@newsis.com[서울=뉴시스] 강지은 기자 = 전라·충청·경상권에 호우특보가 발효됨에 중앙재난안전대책본부(중대본) 1단계가 가동된 29일 항공기 52편이 결항되고, 국립공원 등 곳곳이 통제됐다.29일 행정안전부에 따르면 이날 오후 5시부로 중대본 1단계가 가동되고 호우 위기 경보 수준이 '관심'에서 '주의' 단계로 상향된 가운데, 오후 6시 기준 현재 인명 및 시설 피해는 없는 상황이다.다만 강풍 등으로 항공기 52편이 결항됐다. 김포 10편, 김해 32편, 제주 17편, 울산 2편, 광주 1편, 여수 1편, 사천 1편이다.피해 예방을 위해 주요 시설 곳곳도 통제됐다. 무등산 등 5개 국립공원 168개 구간, 지자체 둔치 주차장 및 하천변, 캠핌장, 해안가 등 117개소가 통제 중이다.기상청에 따르면 저기압과 정체 전선의 영향으로 이날부터 내일까지 수도권 30~100㎜(많은 곳 120㎜ 이상), 강원도 30~100㎜(많은 곳 120㎜ 이상), 충청권 50~100㎜(많은 곳 120㎜ 이상) 등 강하고 많은 비가 내릴 것으로 전망된다.전라권 50~100㎜(많은 곳 150㎜ 이상), 경상권 30~80㎜(많은 곳 100㎜ 이상), 제주도 30~80㎜(많은 곳 120㎜ 이상)이다.이날 중대본 본부장은 이상민 행안부 장관은 이번 호우로 인명 피해가 발생하지 않도록 침수가 우려되는 반지하 주택 등 지하 공간에 거주하는 취약 계층에 대해 사전 대피를 당부하는 등 지시 사항을 전달했다.중대본은 기상 상황을 지속적으로 모니터링 하면서 피해 상황 확인 등 안전 관리를 철저히 할 계획이다． 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012637031,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
정치_행정,"['""전국 대부분 강한 비"" 중대본 1단계 가동…위기경보 \'주의\' 상향']",['2024.06.29. 오후 5:19'],"
			""반지하 거주 사전 대비…침수우려지역 사전 통제""
	
		
	
[제주=뉴시스] 우장호 기자 = 정체전선이 북상하며 호우특보가 내려진 29일 오후 제주국제공항에 굵은 장맛비가 쏟아지고 있다. 기상청은 제주도 산지에는 시간당 30㎜의 강한 비가 내리는 곳이 있겠고, 비는 점차 전국으로 확대돼 밤부터는 수도권과 강원도에도 비가 내리겠다고 예보했다. 2024.06.29. woo1223@newsis.com[서울=뉴시스] 강지은 기자 = 행정안전부는 전라·충청·경상권에 호우 특보가 발효됨에 따라 29일 오후 5시부로 중앙재난안전대책본부(중대본) 1단계를 가동한다고 밝혔다. 호우 위기 경보 수준은 '관심'에서 '주의' 단계로 상향했다.기상청에 따르면 저기압과 정체 전선의 영향으로 이날부터 내일까지 수도권 30~100㎜(많은 곳 120㎜ 이상), 강원도 30~100㎜(많은 곳 120㎜ 이상), 충청권 50~100㎜(많은 곳 120㎜ 이상) 등 강하고 많은 비가 내릴 것으로 전망된다.전라권 50~100㎜(많은 곳 150㎜ 이상), 경상권 30~80㎜(많은 곳 100㎜ 이상), 제주도 30~80㎜(많은 곳 120㎜ 이상)이다.이에 따라 중대본 본부장인 이상민 행안부 장관은 이번 호우로 인명 피해가 발생하지 않도록 침수가 우려되는 반지하 주택 등 지하 공간에 거주하는 취약 계층에 대해 사전 대피를 당부했다.또 지하차도와 둔치 주차장, 하상도로 등 침수가 우려되는 지역을 선제적으로 통제하고, 통제 및 우회 정보를 적극적으로 안내하도록 했다.아울러 급경사지 등 사면붕괴 우려지역, 축대·옹벽 등에 대해 예찰을 강화하고, 기상 상황과 국민행동요령 등 안전 수칙을 국민에게 적극 홍보할 것을 지시했다.이 장관은 ""정부는 중대본을 중심으로 철저한 대비와 비상대응 체계를 유지하는 등 안전 관리에 만전을 기하겠다""며 ""국민 여러분도 산지 계곡, 하천변, 저지대 등 위험지역 방문을 자제해 개인 안전에 유의해달라""고 말했다． 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012637008,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
정치_행정,"['민주당 광주시당, 광주시의회 의장 후보로 신수정 선출']",['2024.06.29. 오후 4:07'],"
			
	
		
	
신수정 광주시의원[광주시의회 제공.재판매 및 DB금지]    (광주=연합뉴스) 형민우 기자 = 더불어민주당 광주시당은 29일 제9대 광주시의회 후반기 의장 후보로 신수정 의원을 선출했다.    민주당 광주시당은 이날 시당에서 비공개로 후반기 의장단 후보를 선출했다.    의장 후보를 뽑기 위한 경선에는 5명이 출마했으며 재선인 신 의원이 1위를 차지했다.    제1부의장은 서용규 의원, 제2부의장은 채은지 의원이 후보로 뽑혔다.    상임위원장에는 정다은 의원이 의회운영위원장에, 안평환 의원은 행정자치위원장에 도전하게 된다.    최지현 의원은 환경복지위원장, 박필순 의원은 산업건설위원장, 명진 의원은 교육문화위원장 후보로 뛰게 됐다.    의장단 후보는 오는 7월 1∼3일 본선 후보자 신청을 거쳐 7월 8일 본선을 치른다.    광주시의회는 전체 의원 23명 중 민주당 21명·국민의힘 1명·무소속 1명으로 다수당인 민주당 경선이 의장 선출을 결정할 것으로 보인다.    다만, 본선에서 국민의힘 소속인 김용임(비례) 의원이 의장 출마를 고심하고 있어 1대 1 대결이 펼쳐질 가능성도 있다.     minu21@yna.co.kr
		",['연합뉴스'],https://n.news.naver.com/mnews/article/001/0014777465,https://mimgnews.pstatic.net/image/upload/office_logo/001/2020/09/15/logo_001_6_20200915184213.png
정치_행정,"['신원식 ""적 완전히 수장시킬 것""…제2연평해전 승전 22주년']",['2024.06.29. 오후 3:15'],"
			
	
		
	
신원식 국방장관이 29일 오전 경기도 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 기념사를 하고 있다. 연합뉴스    신원식 국방부 장관은 29일 제2연평해전 승전 22주년 기념식에서 ""우리 군은 적이 또다시 도발한다면 즉·강·끝 원칙으로 단호히 응징할 것""이라며 ""적을 완전히 수장시키겠다""고 강조했다.신 장관은 이날 2함대사령부 제2연평해전 전승비 앞에서 거행된 '제2연평해전 승전 22주년 기념식'에 참석해 이같이 말했다.신 장관은 ""조국의 바다를 수호하다 호국의 별이 되신 여섯 영웅의 명복을 빈다""며 고(故) 윤영하 소령, 고 한상국 상사, 고 조천형 상사, 고 황도현 중사, 고 서후원 중사, 고 박동혁 병장 등을 호명했다.신 장관은 이어 ""북한은 22년 전의 뼈저린 패배를 망각하고 있다. 북방한계선 NLL을 '유령선'이라고 주장하고 우리 함정에 무력을 행사하겠다고 위협한다""며 ""제2연평해전 영웅들의 호국의지를 이어받아 대한민국의 바다를 반드시 사수할 것""이라고 역설했다.윤석열 대통령도 이날 페이스북에 ""2002년 6월 29일, 우리 해군은 NLL을 기습 침범한 북한군을 물리치고 우리의 바다를 지켜냈다""며 ""순국 영웅과 참수리 357호 참전용사들의 숭고한 희생을 우리 국민들은 영원히 기억할 것""이라고 밝혔다.제2연평해전은 2002년 6월 29일 연평도 인근 해상 NLL에서 벌어진 남북간 군사 충돌사건으로, 당시 교전으로 승무원 6명이 전사하고 18명이 부상을 당했다. 우리 해군 참수리 357정이 북한군의 선제공격으로 교전이 끝난 뒤 예인 과정에서 침몰했으나 북한군 역시 초계정 '등산곶 제684호'가 반파돼 예인됐다. 북한군 인명피해는 전사 13명, 부상 25명 등 우리 군보다 컸다.  
	
		
	
29일 오전 경기도 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 신원식 국방부 장관이 헌화 및 분향을 마친 후 경례하고 있다. 연합뉴스     
		",['디지털타임스'],https://n.news.naver.com/mnews/article/029/0002883786,https://mimgnews.pstatic.net/image/upload/office_logo/029/2020/08/07/logo_029_6_20200807185910.png
정치_행정,"['제2연평해전 승전 22주년 기념식…신원식 ""적 도발시 완전 수장""(종합)']",['2024.06.29. 오후 2:20'],"
			윤석열 ""참전용사 숭고한 희생 영원히 기억""국방장관·보훈장관·정치인 등 300여명 참석국방장관, 기념사에서 NLL 수호 의지 드러내
	
		
	
[평택=뉴시스] 김종택 기자 = 신원식 국방부장관이 29일 경기 평택시 해군 제2함대사령부에서 열린 '제2연평해전 승전 22주년 기념식'에서 기념사를 하고 있다. (공동취재) 2024.06.29. photo@newsis.com[서울=뉴시스] 옥승욱 기자 = 신원식 국방부 장관은 제2연평해전 승전 22주년 기념식에서 적이 또 한번 도발하면 강력 응징하겠다고 밝혔다.해군은 29일 2함대사령부 제2연평해전 전승비 앞에서 '제2연평해전 승전 22주년 기념식'을 거행했다.김경철(소장) 2함대사령관 주관으로 열린 승전 기념식에는 제2연평해전 전사자 유가족, 참전장병을 비롯해 신원식 국방부장관, 강정애 국가보훈부장관, 양용모 해군참모총장, 여·야 국회의원 및 정치인, 유관기관·단체장, 군 주요직위자와 장병 및 군무원 등 300여명이 참석했다. 신원식 장관은 이날 기념사에서 ""조국의 바다를 수호하다 호국의 별이 되신 여섯 영웅의 명복을 빈다""며 ▲고(故) 윤영하 소령 ▲고 한상국 상사 ▲고 조천형 상사 ▲고 황도현 중사 ▲고 서후원 중사 ▲고 박동혁 병장 등 이들 한명 한명을 호명했다.신 장관은 이어 ""북한은 22년 전의 뼈저린 패배를 망각하고 있다""며 ""북방한계선 NLL을 ‘유령선’이라고 주장하고 우리 함정에 무력을 행사하겠다고 위협한다""고 비판했다.아울러 ""우리 군은 적이 또다시 도발한다면 즉·강·끝 원칙으로 단호히 응징할 것""이라며 ""적을 완전히 수장시키겠다""고 강조했다. 신 장관은 ""제2연평해전 영웅들의 호국의지를 이어받아 대한민국의 바다를 반드시 사수할 것""이라며 NLL 수호에 대한 강한 의지를 드러냈다.윤석열 대통령도 이날 오전 페이스북을 통해 ""2002년 6월 29일, 우리 해군은 NLL을 기습 침범한 북한군을 물리치고 우리의 바다를 지켜냈다""며 ""순국 영웅과 참수리 357호 참전용사들의 숭고한 희생을 우리 국민들은 영원히 기억할 것""이라고 밝혔다. 제2연평해전은 2002년 6월 29일 연평도 인근 해상 NLL에서 벌어진 남북간 군사 충돌사건이다. 당시 교전으로 승무원 6명이 전사하고 18명이 부상을 당하는 인명피해를 입었다. 우리 해군 참수리 357정도 북한군의 선제공격으로 교전이 끝난 뒤 예인 과정에서 침몰했다.북한군 역시 초계정 '등산곶 제684호'가 반파돼 예인됐다. 인명피해 또한 전사 13명, 부상 25명 등 우리 군보다 컸던 것으로 알려졌다.
	
		
	
[평택=뉴시스] 김종택 기자 = 신원식 국방부 장관이 29일 경기도 평택시 해군 제2함대 사령부에서 열린 제2연평해전 승전 22주년 기념식에서 해전 영웅들의 얼굴 부조상을 어루만지고 있다. (공동취재) 2024.06.29. photo@newsis.com 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012636941,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
정치_행정,"['리튬배터리 \'관리 사각지대\' 지적에도…""위험물 지정 어렵다"" 왜?']",['2024.06.29. 오후 2:00'],"
			위험물 지정 시 고강도 규제…""현실적으로 불가능""'특수가연물' 지정하면 보관 수량·적재 제한 가능
	
		
	
[대구=뉴시스] 이무열 기자 = 지난 27일 대구 서구 가드케이 대구공장에서 열린 ‘리튬 배터리 화재 전용 소화장치 시연’에 앞서 원통형 리튬 배터리에 열폭주 현상이 발생하고 있다. 2024.06.27. lmy@newsis.com[세종=뉴시스]성소의 기자 = 31명의 사상자를 낳은 화성 공장 화재를 계기로 리튬배터리가 소방당국의 관리 사각지대에 있었다는 사실이 드러났지만 소방당국은 리튬 배터리를 위험물로 지정하기 어렵다는 입장을 밝혔다. 29일 소방청에 따르면 이번 화성 아리셀 리튬배터리 공장 화재사건의 원인이 된 리튬 배터리는 위험물안전관리법에 따른 위험물로 지정돼있지 않다. 위험물안전관리법에서 말하는 위험물은 불에 잘 붙거나 자기 스스로 불을 쉽게 일으킬 수 있는 성질을 갖는 물품을 말한다. 위험물로 지정되면 제조부터 저장, 취급, 운반 전반에 안전관리 규제가 적용된다. 예를 들어 위험물 제조업체에서는 법에서 정한 화재예방 규정을 마련해서 관할 지방자치단체에 제출해야 하고 의무적으로 정기점검과 정기검사를 받아 그 결과를 지자체에 보고해야 한다. 제조업체마다 위험물 안전관리 직무를 수행하는 '위험물안전관리자'도 선임해야 하며 운반이나 운송 과정에서도 위험물 분야 자격을 취득하는 등 요건을 갖춘 운전자만 위험물을 옮길 수 있다.이렇듯 위험물로 지정되면 고강도의 규제가 따라붙게 되는데, 물과 접촉하면 폭발하기 쉬운 금수성 물질인 리튬의 경우 제3류 위험물로 지정돼 안전관리가 이뤄지고 있다.반면 완제품인 리튬 배터리는 그렇지 않다.  가공된 제품까지 위험물로 규제하면 관련 업체들의 비용과 부담이 불어나게 된다는 이유에서다. 이렇다 보니 리튬배터리는 보관 방법과 관리 수량 등에 대한 제한이 별도로 없는 실정이다.이 같은 관리 사각지대가 피해를 키웠다는 지적이 잇따랐지만 소방당국은 리튬 배터리를 위험물로 지정하는 것은 현실적으로 어렵다는 입장이다. 소방청 관계자는 ""완제품을 위험물로 지정하는 것은 현실적으로 불가능한 얘기""라며 ""보관 방법부터 복잡한 규제가 적용되는데, 위험물로 지정되면 업체가 제품을 생산하는 데 굉장한 어려움이 따르게 될 뿐만 아니라 일반 국민들이 사용하는 것도 불편해질 수 밖에 없다""고 말했다.  전문가들도 리튬배터리와 같은 완제품을 위험물로 지정해 관리하는 것이 어렵다는 소방당국의 입장이 틀리진 않다고 말한다. 현재의 위험물 관리체계는 원재료나 화학물질 위주로 짜여져있어 제조나 가공을 거친 제품을 위험물로 지정하는 것은 체계상 맞지 않다는 것이다. 리튬배터리처럼 위험성이 큰 완제품이라 하더라도 원재료를 관리하는 수준으로 규제하는 것이 쉽지 않다는 의견도 있다. 제조와 취급 단계까지는 관리 대상이 적어 규제가 가능할 순 있으나 제품들이 뿔뿔이 흩어지는 유통·판매 단계에서부터는 규제하는 데 현실적으로 한계가 뒤따른다는 것이다. 이영주 경일대 소방방재학부 교수는 ""위험물이라는 건 대부분 원재료, 물질에 관한 것이라 제품화된 것들은 위험물의 범주에 넣어 관리하기 어렵다""며 ""원재료 정도로 규제를 한다고 해도 제품이 거쳐가는 곳마다 따라다니며 관리를 해야 하는데 사실상 불가능하다""고 말했다.
	
		
	
[화성=뉴시스] 김종택 기자 = 지난 25일 오전 경기도 화성시 서신면 소재 일차전지 제조업체 공장 화재 현장에서 소방대원들이 수색 작업을 하고 있다. (공동취재) 2024.06.25. photo@newsis.com문제는 이번 참사를 계기로 확인된 리튬 배터리의 위험성에 비해 관리 체계가 미비하다는 점이다. 전문가들은 리튬배터리를 '특수가연물'로 지정해 관리하는 방안을 고려해볼 법하다고 얘기한다. 특수가연물이란 쉽게 말해 위험물보다는 위험하진 않으나 일반 가연물로 두기에는 화재 위험성이 큰 물질로 석탄, 나무껍질, 볏집 등이 특수가연물에 해당한다. 특수가연물로 지정되면 물품의 저장·취급 장소의 관리 수량을 제한할 수 있다.화재에 대비해 물품들을 소분해서 보관하도록 하거나 충분한 이격거리를 두도록 하는 식으로 제품의 보관, 적재 방법 등도 규제할 수 있다. 이번 화성 참사를 보면 열 폭주를 일으킬 수 있는 리튬배터리 3만5000여개가 겹겹이 쌓여 보관돼있던 탓에 폭발력이 커지고 화재 진압이 지연됐는데, 소분 보관만 이뤄졌더라도 피해 규모를 줄일 수 있었다는 게 전문가들의 공통된 의견이다. 이영주 교수는 ""배터리 자체가 위험하기 때문에 불이 안 날 순 없다""며 ""다만 이번처럼 제품들이 많이 모여있는 경우에 불이 났을 때 더 큰 화재로 이어지지 않게 조금씩 나눠 보관하도록 한다 거나, 보관하는 양 자체를 줄이는 것이 필요한데 이는 특수가연물로 그나마 가능성이 있을 것 같다""고 말했다. 인세진 우송대 소방방재학과 교수도 ""원론적인 이야기지만 많이 갖다 놓으면 안 되고 조금씩 소분해서 갖다 놓는 등 기본적인 것부터 지켜야 한다""며 ""소방 점검이나 행정지도를 강화하는 방안도 생각해볼 수 있다""고 말했다． 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012636927,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
정치_행정,"[""與 당권주자들, 제2연평해전 기념식서 '안보감수성' 호소""]",['2024.06.29. 오후 1:49'],"
			나경원 충청, 원희룡 인천, 윤상현 대구서 당심 공략(서울=연합뉴스) 류미나 기자 = 국민의힘 차기 당권주자인 나경원·원희룡·한동훈 후보는 29일 경기 평택 제2함대 사령부에서 열린 제2연평해전 승전 기념식에 나란히 참석했다.    이들은 ""정권과 진영에 안보가 흔들려서는 안 된다""(나경원), ""젊은 국군장병들이 목숨을 바쳐가며 나라를 지켰다""(원희룡), ""영웅들을 더 많이 기억하는 나라를 만들겠다""(한동훈)며 국가 안보와 보훈 정신을 강조했다.    자체 핵무장론을 처음 꺼냈던 나 후보는 페이스북에서 ""제2연평해전 승전기념식 참석 내내 적의 무모한 도발 의지를 꺾는 압도적 억제 수단을 고민했다""고 말했다.    한 후보는 페이스북에서 제2연평해전에서 전사한 고(故) 한상국 상사 등을 기리는 동화책 출간 소식을 전했다. 한 상사의 배우자는 한 후보 캠프 후원회장을 맡고 있다.    나 후보는 충남 지역 5개 당협과 도당 사무실을 누비며 당원들과 만남을 이어갈 예정이다. 원 후보는 자신의 지역구가 속한 인천 계양갑·을 지역 합동 간담회를 연다. 윤상현 후보 역시 당의 핵심 지지기반인 대구에 머무르며 7개 당협에서 간담회를 연다.    나 후보는 이명박 전 대통령을 예방하면서 ""당의 뿌리가 흔들리는 것 같다""고 조언을 구했고, 이 전 대통령은 당정 간 분열 자제를 당부했다고 나 후보는 전했다. 당 정체성, 당정관계 문제 등을 부각하며 경쟁자인 한 후보를 견제한 것이라는 해석이 나왔다.    원 후보는 페이스북에 제2연평해전 희생장병들을 추모하는 글을 올리며 ""민주당은 하루가 멀다 하고 황당한 일들을 벌이고 있다. '묻지마 특검'에 이어 등장한 전 국회의장 회고록, 대통령 탄핵 청원, 한동훈 특검…""이라고 썼다.
	
		
	
국민의힘 당권주자들[연합뉴스 자료사진]    minaryo@yna.co.kr
		",['연합뉴스'],https://n.news.naver.com/mnews/article/001/0014777406,https://mimgnews.pstatic.net/image/upload/office_logo/001/2020/09/15/logo_001_6_20200915184213.png
정치_행정,"['제2연평해전 승전 22주년 기념식…신원식 ""적 도발시 완전 수장""']",['2024.06.29. 오후 12:17'],"
			국방장관·보훈장관·정치인 등 300여명 참석 국방장관, 기념사에서 NLL 수호 의지 드러내
	
		
	
[연평도=뉴시스] 김근수 기자 = 제2연평해전 22주년을 이틀 앞둔 27일 오전 인천 옹진군 대연평도 평화공원에 제2연평해전 전사자의 부조가 설치돼 있다. 2024.06.27. ks@newsis.com[서울=뉴시스] 옥승욱 기자 = 신원식 국방부 장관은 제2연평해전 승전 22주년 기념식에서 적이 또 한번 도발하면 강력 응징하겠다고 밝혔다.해군은 29일 2함대사령부 제2연평해전 전승비 앞에서 '제2연평해전 승전 22주년 기념식'을 거행했다.김경철(소장) 2함대사령관 주관으로 열린 승전 기념식에는 제2연평해전 전사자 유가족, 참전장병을 비롯해 신원식 국방부장관, 강정애 국가보훈부장관, 양용모 해군참모총장, 여·야 국회의원 및 정치인, 유관기관·단체장, 군 주요직위자와 장병 및 군무원 등 300여명이 참석했다. 신원식 장관은 이날 기념사에서 ""조국의 바다를 수호하다 호국의 별이 되신 여섯 영웅의 명복을 빈다""며 ▲고(故) 윤영하 소령 ▲고 한상국 상사 ▲고 조천형 상사 ▲고 황도현 중사 ▲고 서후원 중사 ▲고 박동혁 병장 등 이들 한명 한명을 호명했다. 신 장관은 ""북한은 22년 전의 뼈저린 패배를 망각하고 있다""며 ""북방한계선 NLL을 ‘유령선’이라고 주장하고 우리 함정에 무력을 행사하겠다고 위협한다""고 말했다. 이어 ""우리 군은 적이 또다시 도발한다면 즉·강·끝 원칙으로 단호히 응징할 것""이라며 ""적을 완전히 수장시키겠다""고 경고했다. 신 장관은 ""제2연평해전 영웅들의 호국의지를 이어받아 대한민국의 바다를 반드시 사수할 것""이라며 NLL 수호에 대한 강한 의지를 드러냈다. 제2연평해전은 2002년 6월 29일 연평도 인근 해상 NLL에서 벌어진 남북간 군사 충돌사건이다. 당시 교전으로 승무원 6명이 전사하고 18명이 부상을 당하는 인명피해를 입었다. 우리 해군 참수리 357정도 북한군의 선제공격으로 교전이 끝난 뒤 예인 과정에서 침몰했다.북한군 역시 초계정 '등산곶 제684호'가 반파돼 예인됐다. 인명피해 또한 전사 13명, 부상 25명 등 우리 군보다 컸던 것으로 알려졌다． 
		",['뉴시스'],https://n.news.naver.com/mnews/article/003/0012636818,https://mimgnews.pstatic.net/image/upload/office_logo/003/2019/01/23/logo_003_6_20190123191323.jpg
정치_행정,"['경기도, 29일 저녁 8시부터 재난안전대책본부 비상 1단계 가동···김동연, 총력 대응 지시']",['2024.06.29. 오후 12:10'],"
			신속한 상황판단, 의사결정으로 재난 상황관리·대응 지시
	
		
	
경기도청 전경29일 장마전선의 북상으로 경기도 전역에 많은 비가 예보된 가운데 김동연 경기도지사가 집중호우로 인명이나 재산 피해가 발생하지 않도록 시군과 관련 부서에 총력 대응을 지시했다.경기도는 지난 28일 밤 이런 내용을 담은 집중호우 대비 도지사 특별 지시 사항을 각 시군에 통보했다.김 지사는 특별 지시를 통해 ▲부단체장 중심으로 재난 상황 관리, 취약지역 사전 대비 및 현장 대응 철저 ▲경찰‧소방과 공조하여 선제적 위험지역(하천, 산사태, 지하공간 등) 통제, 주민대피 실시로 인명피해가 발생하지 않도록 현장 조치 강화 ▲위험 발생 예상 지역은 재난홍보를 강화하고 반지하 주택, 산사태 인근 재해 취약 계층에 대해서는 안부 전화 등으로 집중 관리 등을 당부했다.이에 따라 경기도는 29일 오후 2시부터 초기 대응 단계에 들어가는 한편, 저녁 8시부터 재난안전대책본부 비상 1단계를 가동해 집중호우에 대응할 계획이다.도는 장마에 대비해 지난 24일부터 산사태, 급경사지, 반지하 주택 등 취약지역을 점검하고 재해 취약계층에 대한 안부 전화와 취약 시설 담당자에 대한 비상 연락망을 정비했다.도는 특보 발효가 예상되는 12시간 전부터 하천 산책로 출입구와 세월교 입구에 안전 차단선을 설치해 출입을 통제하도록 각 시군에 전달할 예정이다. 또, 침수 방지시설이 설치되지 않은 반지하 주택에 임시 물막이판, 모래주머니 등 수방 자재를 꼼꼼하게 설치할 것을 당부하는 등 집중호우에 대비하고 있다.한편, 경기도는 이번 여름철 풍수해에 대비해 지난 3월부터 관계기관과 사전 TF를 구성하여 사전 대책을 추진했다. 5월에는 경기도 재난안전대책본부 구성·운영 조례 개정을 통해 부서별 자체상황실 운영, 비상근무 기준을 강화하는 등 여름철 자연 재난 대응력을 강화했다.
		",['서울신문'],https://n.news.naver.com/mnews/article/081/0003461220,https://mimgnews.pstatic.net/image/upload/office_logo/081/2022/01/07/logo_081_6_20220107180811.png
정치_행정,"['경콘진-5.18민주화운동기록관, 상호 교류 협력 협약 체결']",['2024.06.29. 오후 12:02'],"
			5.18 민주화운동 기록물 활용, 콘텐츠 공동 개발 등 협력 기대
	
		
	
경기콘텐츠진흥원과 5.18민주화운동기록관이 26일 경기창조센터에서 상호 교류 협력 협약을 체결했다(경콘진 제공)경기콘텐츠진흥원(원장 탁용석, 이하 경콘진)과 5.18민주화운동기록관(관장 김호균)이 상호 교류 협력을 위한 협약을 26일 체결했다.이번 협약은 양 기관이 보유한 기록물을 공유하고, 정책 교류 및 인적 교류를 통해 콘텐츠 창작을 활성화하기 위해 추진됐다.경콘진은 협약을 통해 5.18민주화운동기록관이 보유한 주요 기록물을 활용한 콘텐츠 개발과 융복합 콘텐츠 제작을 공동으로 수행한다. 또 상호 공동협력과 발전에 필요한 사항 등을 논의해 나갈 예정이다.또한 경콘진에서 운영하는 시나리오 작가 육성 사업인 ‘경기 스토리작가 창작소’ 소속 작가가 5.18 민주화운동과 관련된 집필 소재가 필요할 경우 5.18민주화운동기록관이 보유한 중요 자료를 제공받을 수 있게 되었다.5.18 민주화운동은 다양한 형태의 콘텐츠로 제작되고 있다. 대표적인 영화는 <꽃잎>, <화려한 휴가>, <26년>, <택시운전사> 등이 있다. 2011년 5월에는 관련 기록물이 유네스코 세계기록유산에 등재되는 등 대한민국 근현대사에서 역사적 가치를 인정받고 있다.
		",['서울신문'],https://n.news.naver.com/mnews/article/081/0003461219,https://mimgnews.pstatic.net/image/upload/office_logo/081/2022/01/07/logo_081_6_20220107180811.png
