category,url,title,media,thumbnail,date,content
정치_북한,https://n.news.naver.com/mnews/article/001/0014770946,"경기도, 대북전단 살포 단체 수사 의뢰",연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770946.jpg?type=ofullfill220_150,2024-06-26 14:38:59,(의정부=연합뉴스) 우영식 기자 = 경기도는 최근 김포에서 대북전단을 띄운 국민계몽운동본부를 항공안전법 위반으로 경찰에 수사를 의뢰했다고 26일 밝혔다. 사진은 경기도 특별사법경찰관들이 대북전단 살포 단속을 위해 순찰하는 모습.  2024.6.26 [경기도 제공. 재판매 및 DB 금지] photo@yna.co.kr
정치_북한,https://n.news.naver.com/mnews/article/003/0012630528,"북한, 극초음속미사일 발사 실패…""엔진연소 문제""(종합2보)",뉴시스,https://mimgnews.pstatic.net/image/origin/003/2024/06/26/12630528.jpg?type=ofullfill220_150,2024-06-26 14:35:06,"26일 오전 5시 30분경 평양 일대서 발사250㎞ 비행하다 원산 앞바다서 공중 폭발평소보다 연기 많이 나…추진체 문제 가능성



[연평도=뉴시스] 김근수 기자 = 북한이 동해상으로 탄도미사일로 추정되는 발사체를 발사한 가운데 26일 연평도 하늘에 북한이 발사한 탄도미사일 항적운으로 추정되는 미사일이 날아가고 있다. 합동참모본부는 26일 오전 5시 30분경 북한이 평양 일대에서 동해상으로 미상 탄도미사일을 발사했으나 실패한 것으로 추정된다고 밝혔다. 2024.06.26. ks@newsis.com[서울=뉴시스] 옥승욱 기자 = 북한이 26일 오전 평양 일대에서 미상 탄도미사일을 발사했으나 실패했다. 군 당국은 북한이 개발 중에 있는 고체연료 극초음속 중거리탄도미사일(IRBM) 시험발사일 수 있다며 엔진연소 계통 문제를 실패 원인으로 꼽았다.합동참모본부는 국방부 기자단에 보낸 문자공지를 통해 ""26일 오전 5시 30분경 북한이 평양 일대에서 동해상으로 미상 탄도미사일을 발사했으나 실패한 것으로 추정된다""고 밝혔다.이날 미사일은 함경북도 앞바다 무인도 '알섬' 방향으로 약 250km 비행하다 강원도 원산 앞바다 인근 공중에서 폭발한 것으로 전해진다. 군 관계자는 ""원산에서 한 70~80km 떨어진 바다위 상공에서 터졌다""며 ""바다위 반경 수km에 걸쳐 파편이 퍼졌고, 땅에 떨어진 것은 없다""고 말했다.우리 군은 이번 미사일이 고체연료 추진체 극초음속 중거리탄도미사일이라는 가능성을 열어두고 추가로 분석 중에 있다. 이 미사일은 이동식발사대(TEL)에서 발사된 것으로 추정된다.군 관계자는 '극초음속미사일로 보냐'는 질문에 ""그럴 가능성이 있다""며 ""1월과 4월에도 고체발동기 믿음성을 검증했다고 발표를 했으니 이번엔 조금 더 발전된 뭔가를 시험하지 않았을까 추측한다""고 답했다. 북한은 지난 1월 14일과 4월 2일 고체연료 추진체계를 적용한 극초음속 중장거리 탄도미사일의 시험발사했다. 당시 미사일은 각각 1000여㎞, 600여㎞ 날아가 낙하했다. 두 시기 모두 발사장소는 오늘(26일)과 동일한 평양 일대였다. 이날 북한이 쏜 미사일은 예전과 달리 유난히 연기가 많이 났다고 한다. 실제로 연평도 등 수도권 일대에서는 북한 미사일의 항적운이 사진에 찍히기도 했다. 군 관계자는 ""오늘 미사일은 연기가 평상시보다 많이 났다""며 ""비정상적인 비행을 했기 때문에 비행운이 남아서 육안으로 식별할 수 있었을 것""이라고 설명했다. 이어 ""연소가 제대로 안되는 문제점이 있었을 수 있다""며 추진체 엔진 문제 가능성을 제기하기도 했다. 이 관계자는 ""무기 체계는 한번 시험했다고 다 성공하는 게 아니라 전력화될 때까지 많은 시행착오를 극복해야 한다""며 ""(북한 극초음속미사일은) 아직은 전력화되기 전이고 테스트하는 과정에 있다고 보여진다""고 부연했다.북한의 미사일 도발은 지난 5월 30일 이후 27일 만이다. 당시 북한은 순안 일대에서 600mm 초대형 방사포 10여발을 발사했다. 북한의 미사일은 350여㎞ 비행 후 동해상에 탄착했다.



[서울=뉴시스] 26일 합동참모본부에 따르면 이날 오전 5시 30분경 북한이 평양 일대에서 동해상으로 미상 탄도미사일을 발사했으나 실패한 것으로 추정됐다. 북한은 24일에 이어 25일 밤에도 오물풍선을 살포하는 등 사흘 연속 도발을 이어가고 있다. (그래픽=전진우 기자) 618tue@newsis.com북한은 24일에 이어 25일 밤에도 오물풍선을 살포하는 등 사흘 연속 도발을 이어가고 있다.최근 북한의 복합적인 도발은 이달 말 한미일이 처음으로 실시하는 다영역훈련 '프리덤 에지'를 앞두고 미 핵항공모함 시어도어 루스벨스함 등 미 제9항모강습단이 지난 22일 부산에 입항한 것에 대한 반발로 풀이된다.윤석열 대통령은 전날(25일) 부산에 정박 중인 루스벨트함에 올라 ""북한은 핵과 미사일 능력을 고도화하면서 핵 선제사용 가능성을 공언하며 한반도와 역내 평화를 위협하고 있다""며 한미동맹의 중요성을 또 한번 강조했다.같은날 충남 보령 웅천사격장에서는 육군의 다연장 로켓(MLRS) K-239 '천무' 실사격 훈련이 실시되기도 했다. 다연장로켓 천무는 유사시 북한의 방사포와 장사정포의 위협에 대응하는 우리 군 대화력전의 핵심전력이다. 최대사거리 80km로 고폭유도탄과 분산유도탄 발사가 가능하다.우리 군은 조만간 연평도, 백령도 등 서북도서에서 K-9 자주포 해상실사격훈련을 실시할 예정이다. 9·19 군사합의 전면 효력 정지 이후 서해완충구역에서 처음으로 사격훈련이 이뤄지는 것이다.북한이 그동안 서해 해상실사격훈련에 민감하게 반응해 온 만큼, 이번 훈련 실시 이후 한반도 긴장수위는 더 높아질 것으로 예상된다．"
정치_북한,https://n.news.naver.com/mnews/article/421/0007625687,"전진선 양평군수 ""국가유공자 예우에 정성 다하겠다""",뉴스1,https://mimgnews.pstatic.net/image/origin/421/2024/06/26/7625687.jpg?type=ofullfill220_150,2024-06-26 14:27:03,"'6·25전쟁' 74주년 기념식



25일 경기 양평군 용문면 다목적청사에서 열린 6·25 전쟁 74주년 기념행사(양평군 제공)/뉴스1(양평=뉴스1) 양희문 기자 = 경기 양평군이 '6·25전쟁' 74주년을 맞아 25일 용문면 다목적청사에서 기념식을 개최했다고 26일 밝혔다.군에 따르면 이번 기념식엔 전진선 양평군수와 윤순옥 양평군의회 의장, 백의걸 6·25 참전유공자회 양평군지회장, 6·25 참전유공자 및 유가족 등 300여 명이 참석했다.행사는 '호국보훈의 달' 기념 유공자 표창과 기념사 및 격려사, 양평어린이합창단의 6·25 노래 제창 순으로 진행됐다.6·25 참전유공자회 백 지회장은 ""전쟁의 두려움을 잊지 말고, 후세에도 평화로운 대한민국이 되길 바란다""고 말했다.전 군수는 ""참전용사들의 위대한 용기와 불굴의 의지를 이어 양평군은 국가유공자 예우에 정성을 다하겠다""고 밝혔다."
정치_북한,https://n.news.naver.com/mnews/article/001/0014770870,"경기도, 대북전단 살포 단체 수사 의뢰",연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770870.jpg?type=ofullfill220_150,2024-06-26 14:22:38,"(의정부=연합뉴스) 우영식 기자 = 경기도는 최근 김포에서 대북전단을 띄운 국민계몽운동본부를 항공안전법 위반으로 경찰에 수사를 의뢰했다고 26일 밝혔다.



경기도 특사경, 대북전단 살포 순찰[경기도 제공. 재판매 및 DB 금지]    경기도에 따르면 이 단체는 지난 21일 김포시 하성면의 한 공동묘지 인근에서 대형 풍선 59개에 대북전단을 매달아 날려 보냈다.    앞서 경기도는 지난 20일 파주 지역에서 대북전단을 살포한 탈북민단체 자유북한연합도 항공안전법 위반으로 경찰에 수사 의뢰를 한 바 있다.    도는 대북전단에 사용되는 대형 풍선은 항공안전법에 따른 초경량비행장치에 해당돼 국토교통부 장관의 비행 승인 없이 사용할 수 없는 장치로 판단, 항공안전법상 처벌이 가능할 것으로 보고 있다.    한편, 도는 북한의 오물 풍선 살포와 정부의 대북 확성기 방송 재개 등 한반도 긴장 수위가 높아짐에 따라 지난 11일부터 특별사법경찰관을 통해 고양, 파주, 김포, 포천, 연천 등 5개 시군의 대북전단 살포 예정지를 대상으로 순찰 활동을 벌이고 있다. wyshik@yna.co.kr"
정치_북한,https://n.news.naver.com/mnews/article/003/0012630358,"""미제 침략자 소멸"" 북한, 평양서 10만명 모인 반미 투쟁 대규모 집회 [뉴시스Pic]",뉴시스,https://mimgnews.pstatic.net/image/origin/003/2024/06/26/12630358.jpg?type=ofullfill220_150,2024-06-26 14:02:46,"[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 열린 '미제 반대 투쟁의 날'(6·25) 기념집회에 참석한 북한 주민들이 구호를 외치고 있다. 2024.06.26.[서울=뉴시스] 류현주 기자 = 북한이 25일 '6·25 미제반대 투쟁의 날'을 맞아 평양에서 대규모 집회를 열었다.북한 노동당 기관지 노동신문에 따르면 이날 평양 5월1일경기장에서 근로자, 기업소 노동자, 청년 등 10만 명이 참석한 평양시 군중집회가 열렸다.참석자들은 '조선인민의 철전지원수 미제침략자들을 소멸하자!' 현수막을 들고 행진했으며 주먹을 쥔 채 반미 구호를 외쳤다.연설자들은 ""최강의 전쟁억제력을 백배, 천배로 억세게 다지며 전민항전 준비에 만전을 기해나감으로써 우리의 위업을 가로막는 자들에게 어떤 참혹하고 처절한 종말이 차례지는가를 명명백백히 보여줄 것""이라고 했다.북한은 매년 6·25 전쟁 발발일인 25일부터 정전협정 체결일인 7월 27일까지 '반미 공동 투쟁 월간'으로 지정하고 반미투쟁을 벌이고 있다.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 열린 '미제 반대 투쟁의 날'(6·25) 기념집회에 참석한 북한 주민들이 현수막과 손팻말을 들고 구호를 외치고 있다. 2024.06.26.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 열린 '미제 반대 투쟁의 날'(6·25) 기념집회에 참석한 북한 주민들이 현수막과 손팻말을 들고 구호를 외치고 있다. 2024.06.26.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 '미제 반대 투쟁의 날'(6·25) 기념 군중집회가 열리고 있다. 2024.06.26.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 '미제 반대 투쟁의 날'(6·25) 기념 군중 집회가 열리고 있다. 2024.06.26.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 열린 '미제 반대 투쟁의 날'(6·25) 기념집회에 참석한 북한 주민들. 2024.06.26.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 '미제 반대 투쟁의 날'(6·25) 기념 군중 집회가 열리고 있다. 2024.06.26.



[평양=AP/뉴시스] 25일 북한 평양의 5월 1일 경기장에서 열린 '미제 반대 투쟁의 날'(6·25) 기념집회에 참석한 북한 주민들이 구호를 외치고 있다. 2024.06.26."
정치_북한,https://n.news.naver.com/mnews/article/640/0000055564,"South Korean, Russian diplomats spar in Tehran over military ties with North",코리아중앙데일리,https://mimgnews.pstatic.net/image/origin/640/2024/06/26/55564.jpg?type=ofullfill220_150,2024-06-26 14:02:31,"South Korean Deputy Foreign Minister Chung Byung-won delivers remarks during a foreign ministers' meeting of the Asia Cooperation Dialogue (ACD) in Tehran on Monday. [MINISTRY OF FOREIGN AFFAIRS]     Tensions flared between South Korean and Russian officials in Iran as Seoul castigated the new comprehensive strategic partnership treaty signed between Moscow and Pyongyang as a violation of UN resolutions, while Russia urged South Korea to “calmly” accept the pact.    At the Asia Cooperation Dialogue (ACD) foreign ministers’ meeting in Tehran on Monday, South Korean Deputy Foreign Minister for Political Affairs Chung Byung-won said that “any direct or indirect action that enhances North Korea’s military capabilities, such as the new treaty, is a violation of relevant Security Council resolutions. “The international community, including ACD member countries, must take firm action against all such acts that are detrimental to international security and peace,” said Chung. He also explained the heightened tensions and situation on the Korean Peninsula resulting from North Korea’s recent and continuous provocations, according to the Foreign Ministry. According to reports, Andrey Rudenko, Russia’s deputy foreign minister who attended the same meeting, did not immediately react to Chung’s remarks. However, Rudenko said through Russian media outlet Sputnik that he hopes South Korea will “calmly” accept the treaty between Moscow and Pyongyang. ""We hope that Seoul will accept the new agreement with an understanding, and a sound approach will prevail there, including in relations with Russia,"" Rudenko was quoted as saying by Sputnik.    He added that the treaty was a ""warning for those countries planning to solve regional problems using military means."" The latest comments from senior South Korean and Russian officials continue the mutual warnings against crossing ""red lines."" When the South Korean presidential office announced on June 19 that Seoul would consider providing lethal aid to Ukraine after the signing of the North-Russia treaty, Russian President Vladimir Putin responded last Thursday by saying providing arms to Kyiv would be a “very big mistake.”    National Security Adviser Chang Ho-jin, in turn, responded on Sunday that there would be “no line remaining” for South Korea if Russia provided advanced weapons to North Korea. Deputy Minister Chung's criticism of Russia at an international meeting with a Russian senior official present and Rudenko's urging South Korea to accept the new treaty seem to represent the next phase in the confrontation between Seoul and Moscow. Meanwhile, Rudenko floated the possibility of North Korean leader Kim Jong-un visiting Russia in the same Sputnik interview on Tuesday. The Russian official said that such a trip would take place when “all the necessary conditions are right.” The Rodong Sinmun, the official newspaper of North Korea's ruling party, carried a thank-you message from Putin on Tuesday. In it, the Russian president called Kim an “honored guest always welcomed on Russian soil.”"
정치_북한,https://n.news.naver.com/mnews/article/032/0003304712,한·미·일 북핵대표 “북한 탄도미사일 발사 규탄”,경향신문,https://mimgnews.pstatic.net/image/origin/032/2024/06/26/3304712.jpg?type=ofullfill220_150,2024-06-26 13:45:13,"26일 오전 유선 협의, 공조 방안 논의“다수 안보리 결의 위반…한반도 안정 위협”북한, 극초음속 탄도미사일 시험발사한 듯



북한 조선중앙TV는 지난 4월2일 새로 개발한 극초음속 활공비행 전투부를 장착한 새형의 중장거리 고체탄도 미사일 ‘화성포-16나’ 형의 첫 시험발사가 성공적으로 진행됐다며 영상을 공개했다. 조선중앙TV 화면=연합뉴스한·미·일 북핵대표는 26일 유선 협의를 통해 북한의 탄도미사일 발사를 규탄하고 공조 방안을 논의했다.이준일 외교부 한반도정책국장은 이날 오전 정 박 미국 국무부 대북고위관리, 하야모토 유키아 일본 외무성 아시아대양주국 심의관과 3자 전화 통화를 했다고 외교부가 밝혔다. 이들은 “북한의 탄도미사일 발사가 다수의 유엔 안전보장이사회(안보리) 결의에 대한 명백한 위한”이라며 “한반도와 국제사회의 평화와 안정을 심각하게 위협한다”고 규탄했다.이들은 또 지난 19일 북·러 정상회담 이후 북한의 추가 도발 가능성을 예의주시하면서, 굳건한 한·미 동맹과 한·미·일 안보협력을 바탕으로 북한의 도발·위협에 단호히 대응하기 위해 긴밀한 공조를 지속하기로 했다. 이 국장은 “최근 북한이 대남 오물 풍선을 다시 살포하고 있다”라며 “정부는 북한의 어떠한 도발에도 확고하고 빈틈없는 대비태세를 유지할 것”이라고 말했다.앞서 북한이 이날 동해상으로 탄도미사일 한 발을 발사했지만 실패한 것으로 추정된다고 합동참모본부는 밝혔다. 북한이 쏜 미사일은 250여km를 비행하다가 원산 동쪽 해상에서 공중 폭발했다고 합참 관계자는 전했다. 군 당국은 북한이 고체연료 극초음속 중거리탄도미사일(IRBM)의 성능개량을 위해 시험발사를 시도했을 것으로 보고 있다.극초음속 탄도미사일은 발사 후 정점 고도를 찍고 하강을 할 때, 회피 기동을 하면서도 음속의 5배(시속 6120㎞) 이상의 속도를 유지한다. 이 때문에 상대의 요격을 피함으로써 방공망을 무력화할 수 있는 무기로 평가된다. 앞서 북한은 지난 1월과 4월 각각 “신형 중장거리 고체연료 극초음속 탄도미사일의 시험발사에 성공했다”고 주장했다. 북한은 지난 4월 시험발사 뒤, 이 미사일을 ‘화성포-16나’라고 명명한 사실을 공개했다."
정치_북한,https://n.news.naver.com/mnews/article/421/0007625504,"김호승 경기북부경찰청장 ""국가 안보 위해 군·경 협조 강화""",뉴스1,https://mimgnews.pstatic.net/image/origin/421/2024/06/26/7625504.jpg?type=ofullfill220_150,2024-06-26 13:42:14,"육군 5군단 방문… ""北도발·테러 대비에 소홀해선 안 돼""



김호승 경기북부경찰청장(사진 오른쪽)이 26일 육군 제5군단을 방문해 김성민 5군단장과 경기북부지역의 안보 치안을 논의했다.(경기북부경찰청 제공)/뉴스1(의정부=뉴스1) 양희문 기자 = 김호승 경기북부경찰청장이 26일 육군 제5군단을 방문, 김성민 5군단장(중장)과 경기 북부 지역의 안보 치안에 대해 논의했다.경기북부경찰청에 따르면 김 청장의 이번 방문은 최근 북한의 대남 풍선 부양 등 도발이 반복되는 상황에서 국가 안보를 위한 군·경 정보 공유체제를 강화하기 위한 취지에서 마련됐다.김 청장은 ""경기 북부 지역은 안보 요충지로서 북한의 도발 및 테러 대비에 한 치의 소홀함이 있어선 안 된다""며 ""군·경 협조체제를 더욱 공고히 해 경기 북부 지역 주민 안전을 위해 최선을 다하겠다""고 말했다."
정치_북한,https://n.news.naver.com/mnews/article/003/0012630222,"파주 임진각서 민간단체들 ""대북 전단 살포 행위 중단"" 촉구",뉴시스,https://mimgnews.pstatic.net/image/origin/003/2024/06/26/12630222.jpg?type=ofullfill220_150,2024-06-26 13:06:33,"""접경 지역 주민들, 대북 전단 살포로 큰 고통""""남북 관계, 대화를 통한 평화적인 해결 필요""



[파주=뉴시스] 26일 경기도 파주시 임진각에서 24개 시민단체가 기자회견을 열고 대북 전단 살포 중단을 촉구하고 있다. (사진=한반도 평화를 염원하는 범시민 일동 제공) 2024.06.26 photo@newsis.com [파주=뉴시스] 송주현 기자 = 북한의 오물 풍선에 반발한 탈북민 단체의 대북 전단 살포를 두고 민간단체들이 모여 ""대북 전단 살포 행위를 즉각 중단하라""라고 촉구했다.가톨릭동북아평화연구소, YMCA 경기도협의회 등 24개 평화·통일 민간단체로 구성된 '한반도 평화를 염원하는 범시민 일동'은 26일 오전 11시 경기 파주시 임진각 망배단에서 '대북 전단 살포 즉각 중단 촉구' 기자회견을 열었다.범시민 일동은 ""풍선을 이용한 대북전단 살포는 남북 간의 불필요한 긴장을 조장하고 한반도 평화에 악영향을 미칠 뿐 아니라 접경 지역 주민들의 생활을 위협하는 행위""라며 ""탈북민 단체는 이러한 행위를 즉시 중단하라""고 밝혔다.이들은 또 ""대북전단은 과거에도 여러 차례 남북 간 갈등을 유발해 왔고 현재의 불안정한 상황에서는 그 파장이 더욱 클 것""이라며 ""특히 접경 지역 주민들은 대북전단 살포로 인해 큰 고통을 겪고 있다""고 지적했다.이어 ""접경 지역 주민들이 불안 없이 생활할 수 있도록 정부와 경기도가 조치를 취해야 한단""며 ""남북 관계 개선을 위해 대화를 통한 평화적인 해결이 필요하다""라고 제시했다.북한은 지난 24일 밤부터 이날까지 대남 오물 풍선 또다시 살포했다. 올해 여섯 번째다.앞서 북한은 지난달 28일부터 지난 9일까지 우리 측으로 쓰레기를 담은 풍선을 네 차례 살포했다.북한의 행위에 반발한 탈북민 단체 자유북한운동연합은 지난달 10일과 지난 6일 북한으로 대북 전달을 살포했다.지난 20일 밤에도 경기 파주에서 북한으로 또다시 전단 30만장을 날려 보냈고 다른 탈북민 단체인 겨레얼통일연대도 지난 7일 대북 전단을 살포한 것으로 파악됐다.탈북민 단체의 대북전단 살포가 이어지고 북한 역시 맞대응을 하며 접경 지역 주민들의 불안이 커지자 경기도는 파주에서 대북전단을 살포한 단체를 항공안전법 위반으로 파주경찰서에 수사 의뢰했다.김경일 파주시장도 국회 등에서 기자회견을 열고 ""행정력을 총동원해 대북전단 살포를 원천적으로 봉쇄하겠다""는 입장을 밝혔다. 파주지역 일부 주민들은 탈북민 단체의 대북전단 살포와 관련해 다음 달까지 반대 집회를 진행할 계획이다."
정치_북한,https://n.news.naver.com/mnews/article/001/0014770676,24개 시민단체 임진각 모여 '대북전단 살포 즉각 중단하라',연합뉴스,https://mimgnews.pstatic.net/image/origin/001/2024/06/26/14770676.jpg?type=ofullfill220_150,2024-06-26 13:00:25,"(파주=연합뉴스) 임병식 기자 = 민족문제연구소와 민주노총 등 24개 시민단체와 접경지역 주민들이 26일 경기 파주시 임진각에서 대북전단 살포 중단을 촉구하는 기자회견을 열었다.



대북전단 살포 중단 촉구 기자회견(파주=연합뉴스) 임병식 기자 = 26일 경기도 파주시 임진각에서 24개 시민단체들이 기자회견을 열고 대북전단 살포 중단을 촉구하고 있다. 2024.6.26 andphotodo@yna.co.kr시민단체 등 대표 25명은 이날 오전 11시 임진각 망배단 앞에서 '한반도 평화를 염원하는 범시민'이라는 이름 아래 기자회견을 열고 ""풍선을 이용한 대북전단 살포는 남북 간 불필요한 긴장을 조장하고 전쟁 위기를 가속화하는 일에 다름 아니다""라고 주장했다.     이어 ""특히 경기도 접경지역 주민들은 새벽마다 대형 풍선으로 수면 장애를 겪고 불안감에 시달리며 일상생활에서 큰 어려움을 겪고 있다""며 ""경기도는 대북전단 살포 행위를 철저히 단속하고 수사당국은 항공안전법 위반 행위를 신속히 수사해 국민 안전에 만전을 기해 달라""고 당부했다.    이들은 대북전단 살포를 규탄하고 중단을 촉구하는 구호를 외친 뒤 기자회견을 마쳤다.



대북전단 살포 중단 촉구 기자회견(파주=연합뉴스) 임병식 기자 = 26일 경기도 파주시 임진각에서 24개 시민단체들이 기자회견을 열고 대북전단 살포 중단을 촉구하고 있다. 2024.6.26 andphotodo@yna.co.kr북한은 탈북민단체의 대북전단 살포에 반발해 지난달 28일부터 여섯 차례 오물 풍선을 남쪽으로 살포했다.    이에 우리 군은 판문점 선언에 따라 철거했던 대북 방송 확성기를 지난 9일 비무장지대(DMZ)와 접경지 일대에 다시 설치하고 맞대응에 나서면서 한반도 긴장이 고조되고 있다.  andphotodo@yna.co.kr"
